# AudioTime[s]	MeasId	WavId	Sensor 1 Id	Sensor 1 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 3 Id	Sensor 3 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 4 Id	Sensor 4 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 5 Id	Sensor 5 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 6 Id	Sensor 6 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 7 Id	Sensor 7 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 8 Id	Sensor 8 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz
0.1565	10	3450	0	55	13.199854	6.283813	-133.387740	0.999594	0.015274	0.018046	-0.015913	1	55	6.739178	12.389810	-0.408920	0.667514	0.090121	-0.738965	-0.015297	2	55	7.652610	-11.106579	2.483039	0.837273	-0.310808	-0.446819	-0.052193	3	55	-12.021657	-1.582351	1.420946	0.789852	0.434740	-0.431090	0.036002	4	55	-23.866333	6.706799	-0.065904	0.572584	0.288120	-0.767519	0.006979	5	55	-3.081461	-9.384356	1.638143	0.614640	-0.449259	-0.643974	-0.075377	-0	119	nan	nan	nan	nan	nan	nan	nan
0.1664	11	3670	0	55	13.185531	6.291896	-133.376190	0.999594	0.015266	0.018074	-0.015850	1	55	6.743125	12.386044	-0.392176	0.667484	0.090179	-0.738985	-0.015291	2	55	7.653804	-11.086678	2.470632	0.837256	-0.310780	-0.446872	-0.052192	3	55	-12.008140	-1.572626	1.417613	0.789909	0.434683	-0.431045	0.035997	4	55	-23.866198	6.710220	-0.060652	0.572506	0.288119	-0.767578	0.006976	5	55	-3.070061	-9.392518	1.645749	0.614652	-0.449217	-0.643992	-0.075373	-0	119	nan	nan	nan	nan	nan	nan	nan
0.1765	12	3891	0	55	13.172685	6.294282	-133.371930	0.999596	0.015202	0.018113	-0.015802	1	55	6.750411	12.395357	-0.392397	0.667531	0.090207	-0.738939	-0.015286	2	55	7.662002	-11.079054	2.477563	0.837279	-0.310690	-0.446893	-0.052182	3	55	-12.001076	-1.552088	1.427928	0.790012	0.434565	-0.430974	0.035986	4	55	-23.859895	6.719733	-0.061701	0.572495	0.288117	-0.767587	0.006976	5	55	-3.058343	-9.386746	1.659639	0.614700	-0.449136	-0.644004	-0.075363	-0	119	nan	nan	nan	nan	nan	nan	nan
0.1864	13	4111	0	55	13.170207	6.302403	-133.366440	0.999596	0.015247	0.018119	-0.015750	1	55	6.750224	12.392806	-0.397386	0.667486	0.090229	-0.738978	-0.015285	2	55	7.669744	-11.089070	2.483685	0.837262	-0.310552	-0.447021	-0.052170	3	55	-11.985577	-1.561147	1.414373	0.789988	0.434605	-0.430978	0.035990	4	55	-23.854316	6.711726	-0.064155	0.572377	0.288133	-0.767669	0.006975	5	55	-3.050416	-9.398745	1.661863	0.614699	-0.449116	-0.644019	-0.075362	-0	119	nan	nan	nan	nan	nan	nan	nan
0.1964	14	4331	0	55	13.164678	6.302281	-133.361890	0.999596	0.015195	0.018147	-0.015734	1	55	6.754251	12.390175	-0.391781	0.667514	0.090275	-0.738947	-0.015279	2	55	7.669919	-11.070346	2.473230	0.837255	-0.310472	-0.447092	-0.052163	3	55	-11.968147	-1.557885	1.390275	0.789999	0.434637	-0.430925	0.035996	4	55	-23.849031	6.716607	-0.055386	0.572348	0.288025	-0.767731	0.006960	5	55	-3.041518	-9.406359	1.672255	0.614756	-0.449067	-0.644000	-0.075355	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2064	15	4551	0	55	13.170279	6.300596	-133.366970	0.999597	0.015098	0.018150	-0.015770	1	55	6.755984	12.379031	-0.400125	0.667568	0.090310	-0.738893	-0.015272	2	55	7.664734	-11.068264	2.459739	0.837274	-0.310400	-0.447107	-0.052155	3	55	-11.965171	-1.563222	1.371397	0.790035	0.434588	-0.430909	0.035991	4	55	-23.845397	6.716862	-0.056176	0.572372	0.287878	-0.767768	0.006941	5	55	-3.036744	-9.415960	1.668583	0.614833	-0.449054	-0.643936	-0.075351	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2164	16	4772	0	55	13.171240	6.294611	-133.367480	0.999597	0.015030	0.018163	-0.015785	1	55	6.765122	12.392242	-0.403719	0.667632	0.090402	-0.738825	-0.015259	2	55	7.673355	-11.072744	2.471963	0.837296	-0.310340	-0.447107	-0.052148	3	55	-11.935254	-1.547798	1.357713	0.790111	0.434564	-0.430794	0.035992	4	55	-23.837655	6.730840	-0.052307	0.572388	0.287765	-0.767799	0.006927	5	55	-3.036655	-9.412593	1.669639	0.614862	-0.449012	-0.643938	-0.075347	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2264	17	4992	0	55	13.171963	6.294668	-133.367810	0.999597	0.015003	0.018182	-0.015799	1	55	6.762705	12.397151	-0.408722	0.667646	0.090528	-0.738797	-0.015244	2	55	7.671533	-11.066787	2.474823	0.837270	-0.310337	-0.447158	-0.052150	3	55	-11.948975	-1.533570	1.361822	0.790151	0.434438	-0.430849	0.035975	4	55	-23.840931	6.737652	-0.039716	0.572339	0.287659	-0.767876	0.006912	5	55	-3.052134	-9.401709	1.659318	0.614846	-0.449051	-0.643925	-0.075351	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2364	18	5212	0	55	13.179509	6.297220	-133.369520	0.999597	0.015032	0.018176	-0.015817	1	55	6.756410	12.404601	-0.417386	0.667622	0.090614	-0.738808	-0.015234	2	55	7.664900	-11.058456	2.466656	0.837201	-0.310343	-0.447282	-0.052155	3	55	-11.953742	-1.528053	1.357519	0.790152	0.434346	-0.430941	0.035961	4	55	-23.842597	6.749055	-0.044333	0.572258	0.287664	-0.767933	0.006910	5	55	-3.060818	-9.400361	1.640640	0.614812	-0.449058	-0.643953	-0.075352	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2463	19	5432	0	55	13.187967	6.294274	-133.375760	0.999597	0.014993	0.018162	-0.015840	1	55	6.756945	12.402256	-0.430166	0.667638	0.090657	-0.738789	-0.015228	2	55	7.665402	-11.060819	2.467287	0.837176	-0.310306	-0.447355	-0.052153	3	55	-11.958536	-1.516166	1.358425	0.790209	0.434174	-0.431013	0.035938	4	55	-23.843717	6.744582	-0.041603	0.572201	0.287573	-0.768011	0.006897	5	55	-3.065640	-9.405773	1.627002	0.614840	-0.449093	-0.643901	-0.075355	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2564	20	5653	0	55	13.199209	6.290013	-133.377520	0.999597	0.014972	0.018119	-0.015893	1	55	6.760457	12.386211	-0.430399	0.667643	0.090552	-0.738797	-0.015241	2	55	7.651329	-11.060389	2.452267	0.837135	-0.310315	-0.447426	-0.052156	3	55	-11.966803	-1.517927	1.349207	0.790188	0.434042	-0.431185	0.035917	4	55	-23.846701	6.747065	-0.051818	0.572135	0.287511	-0.768083	0.006887	5	55	-3.073888	-9.414415	1.621204	0.614867	-0.449149	-0.643836	-0.075359	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2663	21	5873	0	55	13.204168	6.283945	-133.377790	0.999597	0.014949	0.018102	-0.015925	1	55	6.764813	12.380433	-0.442125	0.667644	0.090528	-0.738799	-0.015244	2	55	7.652709	-11.060228	2.454236	0.837107	-0.310285	-0.447499	-0.052156	3	55	-11.972017	-1.513253	1.342325	0.790199	0.433862	-0.431349	0.035890	4	55	-23.847702	6.757499	-0.049997	0.572101	0.287422	-0.768142	0.006875	5	55	-3.083151	-9.409353	1.618661	0.614860	-0.449148	-0.643843	-0.075359	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2764	22	6094	0	55	13.210468	6.284960	-133.377760	0.999597	0.014993	0.018075	-0.015954	1	55	6.757589	12.368366	-0.447336	0.667580	0.090538	-0.738855	-0.015244	2	55	7.644194	-11.077149	2.446671	0.837061	-0.310266	-0.447597	-0.052157	3	55	-11.979695	-1.514339	1.327066	0.790156	0.433688	-0.431605	0.035861	4	55	-23.856247	6.757931	-0.043923	0.572005	0.287367	-0.768234	0.006865	5	55	-3.094093	-9.413257	1.608516	0.614828	-0.449201	-0.643836	-0.075365	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2863	23	6314	0	55	13.206942	6.274304	-133.376540	0.999597	0.014923	0.018088	-0.015974	1	55	6.764125	12.378672	-0.442105	0.667643	0.090499	-0.738803	-0.015247	2	55	7.638103	-11.066525	2.432836	0.837044	-0.310331	-0.447584	-0.052164	3	55	-11.724860	-1.686344	1.033595	0.789309	0.434899	-0.431924	0.035992	4	55	-23.856960	6.767285	-0.034694	0.572012	0.287275	-0.768263	0.006853	5	55	-3.094917	-9.392731	1.604822	0.614855	-0.449132	-0.643859	-0.075358	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2964	24	6535	0	55	13.209216	6.268961	-133.372220	0.999597	0.014970	0.018065	-0.015987	1	55	6.767372	12.369795	-0.445822	0.667606	0.090409	-0.738847	-0.015259	2	55	7.631476	-11.063888	2.423515	0.836981	-0.310354	-0.447685	-0.052170	3	55	-11.973076	-1.561836	1.269622	0.789805	0.431971	-0.433986	0.035575	4	55	-23.853870	6.755690	-0.044807	0.571916	0.287285	-0.768331	0.006852	5	55	-3.097571	-9.405720	1.597067	0.614861	-0.449191	-0.643812	-0.075363	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3063	25	6755	0	55	13.204884	6.261610	-133.363780	0.999596	0.015021	0.018062	-0.015971	1	55	6.770761	12.359856	-0.437675	0.667572	0.090301	-0.738891	-0.015273	2	55	7.633086	-11.075594	2.428120	0.836948	-0.310333	-0.447761	-0.052170	3	55	-11.979705	-1.540551	1.243541	0.789712	0.431441	-0.434689	0.035488	4	55	-23.850476	6.753702	-0.048496	0.571843	0.287301	-0.768379	0.006852	5	55	-3.097879	-9.405685	1.602999	0.614862	-0.449197	-0.643807	-0.075364	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3163	26	6975	0	55	13.198415	6.257124	-133.362730	0.999596	0.015075	0.018072	-0.015951	1	55	6.764029	12.360236	-0.443253	0.667544	0.090158	-0.738933	-0.015292	2	55	7.629140	-11.062536	2.414717	0.836886	-0.310343	-0.447869	-0.052175	3	55	-12.060898	-1.524377	1.386432	0.789722	0.430433	-0.435682	0.035335	4	55	-23.849550	6.763719	-0.055930	0.571821	0.287347	-0.768379	0.006857	5	55	-3.110825	-9.394147	1.583042	0.614829	-0.449242	-0.643806	-0.075369	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3263	27	7195	0	55	13.196166	6.248683	-133.359660	0.999596	0.015084	0.018066	-0.015942	1	55	6.761785	12.355445	-0.446943	0.667560	0.089920	-0.738948	-0.015320	2	55	7.626247	-11.044714	2.392660	0.836858	-0.310323	-0.447936	-0.052175	3	55	-11.944974	-1.534644	1.268084	0.789428	0.430432	-0.436217	0.035316	4	55	-23.842919	6.759603	-0.073504	0.571811	0.287371	-0.768377	0.006860	5	55	-3.117572	-9.398881	1.572261	0.614857	-0.449286	-0.643749	-0.075372	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3363	28	7416	0	55	13.191669	6.234040	-133.347270	0.999597	0.015075	0.018054	-0.015913	1	55	6.770002	12.349586	-0.429804	0.667593	0.089687	-0.738945	-0.015348	2	55	7.631400	-11.060441	2.389532	0.836881	-0.310194	-0.447984	-0.052162	3	55	-11.923894	-1.545889	1.232950	0.789021	0.430041	-0.437343	0.035231	4	55	-23.833078	6.763513	-0.072924	0.571824	0.287350	-0.768375	0.006858	5	55	-3.111713	-9.398621	1.571981	0.614912	-0.449277	-0.643702	-0.075369	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3463	29	7636	0	55	13.186776	6.222374	-133.340900	0.999596	0.015135	0.018042	-0.015908	1	55	6.771832	12.346423	-0.421647	0.667577	0.089428	-0.738990	-0.015380	2	55	7.624285	-11.065282	2.381240	0.836857	-0.310119	-0.448081	-0.052156	3	55	-11.947380	-1.542274	1.310505	0.788751	0.429122	-0.438743	0.035074	4	55	-23.829035	6.778348	-0.080110	0.571797	0.287324	-0.768405	0.006854	5	55	-3.114844	-9.397473	1.565062	0.614907	-0.449297	-0.643693	-0.075371	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3563	30	7856	0	55	13.177497	6.209545	-133.334920	0.999596	0.015178	0.018064	-0.015858	1	55	6.769572	12.361717	-0.419585	0.667570	0.089282	-0.739015	-0.015398	2	55	7.628941	-11.052495	2.385713	0.836810	-0.309975	-0.448270	-0.052146	3	55	-12.036838	-1.594585	1.321233	0.788239	0.428444	-0.440334	0.034938	4	55	-23.821832	6.787019	-0.081047	0.571758	0.287334	-0.768430	0.006854	5	55	-3.119429	-9.389996	1.554359	0.614880	-0.449301	-0.643716	-0.075373	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3663	31	8076	0	55	13.178176	6.203434	-133.323100	0.999595	0.015266	0.018037	-0.015840	1	55	6.756270	12.368206	-0.407881	0.667505	0.089048	-0.739101	-0.015428	2	55	7.614531	-11.048090	2.379546	0.836744	-0.309875	-0.448462	-0.052141	3	55	-11.981263	-1.677960	1.211658	0.787494	0.428528	-0.441586	0.034904	4	55	-23.821904	6.806887	-0.094169	0.571692	0.287359	-0.768470	0.006856	5	55	-3.121382	-9.408481	1.557403	0.614912	-0.449385	-0.643625	-0.075379	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3763	32	8297	0	55	13.176630	6.184183	-133.319200	0.999596	0.015246	0.018022	-0.015816	1	55	6.759752	12.383209	-0.408402	0.667506	0.088842	-0.739123	-0.015453	2	55	7.610667	-11.046559	2.381592	0.836714	-0.309744	-0.448611	-0.052131	3	55	-11.967222	-1.599371	1.298228	0.787455	0.427378	-0.442783	0.034727	4	55	-23.816453	6.837740	-0.103669	0.571690	0.287320	-0.768486	0.006851	5	55	-3.119176	-9.420367	1.563772	0.614975	-0.449421	-0.643540	-0.075381	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3863	33	8517	0	55	13.179632	6.174198	-133.314440	0.999596	0.015346	0.017992	-0.015793	1	55	6.753398	12.381387	-0.398082	0.667378	0.088659	-0.739261	-0.015480	2	55	7.605832	-11.065539	2.400660	0.836636	-0.309591	-0.448862	-0.052122	3	55	-11.907613	-1.644394	1.229840	0.786885	0.427004	-0.444162	0.034635	4	55	-23.803811	6.852716	-0.126404	0.571566	0.287363	-0.768562	0.006853	5	55	-3.132946	-9.430081	1.562686	0.614928	-0.449537	-0.643503	-0.075393	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3963	34	8738	0	55	13.179595	6.160231	-133.318600	0.999596	0.015365	0.017984	-0.015777	1	55	6.742306	12.399597	-0.402597	0.667296	0.088477	-0.739356	-0.015504	2	55	7.507067	-10.974910	2.101269	0.836256	-0.309579	-0.449575	-0.052145	3	55	-12.040728	-1.581698	1.447870	0.787026	0.424827	-0.446021	0.034314	4	55	-23.746656	6.686431	0.058893	0.570880	0.286499	-0.769395	0.006722	5	55	-3.144700	-9.422656	1.557688	0.614891	-0.449568	-0.643516	-0.075397	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4063	35	8958	0	55	13.179008	6.146006	-133.321060	0.999596	0.015388	0.017973	-0.015753	1	55	6.734563	12.423951	-0.401214	0.667191	0.088268	-0.739475	-0.015533	2	55	7.458565	-11.110940	2.532749	0.835794	-0.309898	-0.450207	-0.052205	3	55	-12.057984	-1.614292	1.431879	0.786472	0.424105	-0.447694	0.034170	4	55	-23.777028	6.980928	-0.069109	0.570629	0.286113	-0.769725	0.006665	5	55	-3.151797	-9.423619	1.547567	0.614865	-0.449602	-0.643516	-0.075401	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4163	36	9179	0	55	13.183691	6.131525	-133.317370	0.999596	0.015432	0.017953	-0.015722	1	55	6.756691	12.071764	-0.215130	0.666349	0.086716	-0.740413	-0.015748	2	55	7.420736	-11.175300	2.472903	0.835648	-0.310437	-0.450099	-0.052264	3	55	-11.920885	-1.623521	1.369808	0.785959	0.423965	-0.448729	0.034118	4	55	-23.739135	7.087809	-0.022954	0.570344	0.285492	-0.770168	0.006577	5	55	-3.151324	-9.443764	1.555654	0.614859	-0.449665	-0.643477	-0.075407	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4263	37	9399	0	55	13.177182	6.112826	-133.320300	0.999596	0.015423	0.017982	-0.015679	1	55	6.730892	12.344663	-0.189485	0.666253	0.085617	-0.740624	-0.015885	2	55	7.461455	-11.137173	2.532481	0.835515	-0.310089	-0.450589	-0.052241	3	55	-11.958898	-1.654263	1.373115	0.785672	0.423257	-0.449908	0.033993	4	55	-23.726639	7.072597	-0.009937	0.569823	0.284836	-0.770798	0.006477	5	55	-3.149961	-9.446894	1.579322	0.614839	-0.449686	-0.643482	-0.075410	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4362	38	9619	0	55	13.179973	6.093700	-133.336820	0.999596	0.015404	0.017983	-0.015693	1	55	6.691120	12.378168	-0.197961	0.666161	0.084139	-0.740872	-0.016067	2	55	7.468451	-11.051664	2.406835	0.835508	-0.309524	-0.450997	-0.052189	3	55	-12.019090	-1.647813	1.387717	0.785481	0.422431	-0.451027	0.033857	4	55	-23.676880	7.060861	-0.030246	0.569483	0.284024	-0.771349	0.006363	5	55	-3.156102	-9.458446	1.579961	0.614838	-0.449755	-0.643434	-0.075416	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4462	39	9839	0	55	13.182555	6.072701	-133.346310	0.999597	0.015404	0.017990	-0.015666	1	55	6.758491	12.373757	-0.196394	0.666374	0.082605	-0.740850	-0.016247	2	55	7.516523	-11.106123	2.501976	0.835607	-0.308851	-0.451282	-0.052119	3	55	-11.949068	-1.636347	1.366858	0.785353	0.422014	-0.451646	0.033786	4	55	-23.668750	7.123100	-0.054109	0.569242	0.283220	-0.771823	0.006252	5	55	-3.150597	-9.471637	1.585312	0.614823	-0.449770	-0.643438	-0.075418	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4562	40	10060	0	55	13.184370	6.053596	-133.353260	0.999597	0.015383	0.018001	-0.015686	1	55	6.745713	12.396499	-0.167298	0.666458	0.081651	-0.740877	-0.016360	2	55	7.488018	-11.123161	2.570568	0.835667	-0.308551	-0.451381	-0.052088	3	55	-11.881958	-1.655356	1.387352	0.785254	0.421728	-0.452089	0.033737	4	55	-23.594343	7.061926	-0.047406	0.569041	0.282406	-0.772270	0.006140	5	55	-3.146070	-9.483846	1.602764	0.614848	-0.449780	-0.643407	-0.075418	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4662	41	10280	0	55	13.186041	6.023105	-133.369380	0.999597	0.015281	0.018023	-0.015703	1	55	6.714558	12.407928	-0.181583	0.666521	0.081252	-0.740864	-0.016406	2	55	7.451371	-11.087893	2.425353	0.835671	-0.308150	-0.451650	-0.052050	3	55	-11.954210	-1.598493	1.440297	0.785549	0.420503	-0.452729	0.033571	4	55	-23.547017	7.137540	-0.060263	0.569102	0.281804	-0.772446	0.006063	5	55	-3.138588	-9.480312	1.601436	0.614880	-0.449794	-0.643366	-0.075418	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4762	42	10500	0	55	13.189993	6.002921	-133.382250	0.999597	0.015280	0.018050	-0.015718	1	55	6.743823	12.422851	-0.168785	0.666681	0.081460	-0.740698	-0.016376	2	55	7.567274	-11.121799	2.487020	0.835783	-0.309075	-0.450801	-0.052129	3	55	-11.833138	-1.575811	1.343684	0.785622	0.420269	-0.452821	0.033540	4	55	-23.544244	7.251551	-0.052947	0.569144	0.281359	-0.772578	0.006006	5	55	-3.135687	-9.483763	1.601955	0.614852	-0.449787	-0.643399	-0.075419	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4862	43	10720	0	55	13.190098	5.980922	-133.392500	0.999596	0.015221	0.018106	-0.015761	1	55	6.699687	12.399523	-0.236465	0.666490	0.081590	-0.740855	-0.016366	2	55	7.505026	-11.100521	2.594955	0.835648	-0.307899	-0.451868	-0.052028	3	55	-11.890620	-1.506143	1.433355	0.786058	0.418937	-0.453311	0.033366	4	55	-23.476424	7.271500	-0.065919	0.569256	0.280606	-0.772770	0.005911	5	55	-3.144154	-9.473342	1.601584	0.614827	-0.449817	-0.643400	-0.075422	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4962	44	10941	0	55	13.197504	5.960901	-133.390010	0.999595	0.015199	0.018138	-0.015801	1	55	6.776946	12.411447	-0.273462	0.666496	0.083127	-0.740683	-0.016180	2	55	7.562427	-11.017320	2.575306	0.835890	-0.306732	-0.452227	-0.051903	3	55	-11.795408	-1.519665	1.265896	0.786013	0.418914	-0.453411	0.033360	4	55	-23.472974	7.304276	-0.068640	0.569199	0.279901	-0.773068	0.005818	5	55	-3.136104	-9.484584	1.615950	0.614854	-0.449863	-0.643342	-0.075426	-0	119	nan	nan	nan	nan	nan	nan	nan
