# AudioTime[s]	MeasId	WavId	Sensor 1 Id	Sensor 1 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 3 Id	Sensor 3 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 4 Id	Sensor 4 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 5 Id	Sensor 5 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 6 Id	Sensor 6 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 7 Id	Sensor 7 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 8 Id	Sensor 8 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz
0.2022	15	4458	0	55	19.404633	3.086640	-135.312870	0.997819	0.061180	0.008716	-0.023220	1	55	5.599559	12.869410	0.658919	0.622513	0.027756	-0.781745	-0.024128	2	55	5.039952	-9.513554	4.139398	0.787299	-0.460377	-0.404414	-0.068290	3	55	-13.400050	2.076290	0.445226	0.822274	0.433143	-0.367157	0.038055	4	55	-26.002882	10.368058	0.418657	0.550098	0.315446	-0.773166	0.009993	5	55	-3.219414	-5.709942	1.425090	0.624016	-0.396751	-0.669536	-0.070100	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2122	16	4678	0	55	19.385431	3.083352	-135.329100	0.997827	0.061062	0.008725	-0.023160	1	55	5.594446	12.876273	0.647344	0.622605	0.027480	-0.781680	-0.024158	2	55	5.044971	-9.522772	4.150388	0.787303	-0.460237	-0.404566	-0.068279	3	55	-13.400269	2.070998	0.448233	0.822305	0.433020	-0.367233	0.038038	4	55	-26.002791	10.366804	0.403905	0.550181	0.315335	-0.773152	0.009980	5	55	-3.224473	-5.693805	1.427536	0.624021	-0.396727	-0.669546	-0.070097	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2222	17	4899	0	55	19.371861	3.079520	-135.342390	0.997832	0.061013	0.008703	-0.023092	1	55	5.593317	12.873644	0.644931	0.622620	0.027174	-0.781678	-0.024194	2	55	5.055309	-9.520187	4.145310	0.787278	-0.460119	-0.404750	-0.068272	3	55	-13.401809	2.062957	0.451514	0.822317	0.432889	-0.367365	0.038018	4	55	-25.994656	10.353951	0.409232	0.550194	0.315186	-0.773205	0.009961	5	55	-3.216285	-5.712434	1.439111	0.624049	-0.396742	-0.669511	-0.070098	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2322	18	5119	0	55	19.353857	3.080090	-135.340180	0.997836	0.060975	0.008695	-0.022993	1	55	5.593959	12.864308	0.658961	0.622619	0.027027	-0.781684	-0.024211	2	55	5.055278	-9.517947	4.150574	0.787248	-0.460016	-0.404927	-0.068266	3	55	-13.405118	2.058983	0.465757	0.822328	0.432753	-0.367502	0.037997	4	55	-25.997705	10.353500	0.422465	0.550212	0.315164	-0.773200	0.009959	5	55	-3.206810	-5.717824	1.460685	0.624071	-0.396640	-0.669552	-0.070087	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2421	19	5339	0	55	19.338190	3.073553	-135.340910	0.997843	0.060898	0.008675	-0.022924	1	55	5.602161	12.860393	0.673126	0.622652	0.026907	-0.781661	-0.024224	2	55	5.066247	-9.512524	4.161736	0.787241	-0.459914	-0.405057	-0.068258	3	55	-13.397042	2.060497	0.469270	0.822381	0.432590	-0.367577	0.037975	4	55	-25.994345	10.351057	0.432770	0.550258	0.315049	-0.773215	0.009945	5	55	-3.201425	-5.714299	1.468858	0.624085	-0.396560	-0.669587	-0.070079	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2521	20	5559	0	55	19.322638	3.071044	-135.338850	0.997848	0.060857	0.008643	-0.022854	1	55	5.598018	12.859796	0.665228	0.622638	0.026858	-0.781673	-0.024231	2	55	5.073793	-9.518427	4.175980	0.787256	-0.459810	-0.405149	-0.068249	3	55	-13.402594	2.058457	0.480784	0.822418	0.432394	-0.367728	0.037947	4	55	-25.997793	10.365286	0.442858	0.550332	0.314973	-0.773193	0.009936	5	55	-3.190045	-5.726087	1.479999	0.624130	-0.396509	-0.669576	-0.070073	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2621	21	5780	0	55	19.306353	3.067101	-135.334560	0.997852	0.060814	0.008625	-0.022799	1	55	5.604213	12.848634	0.673738	0.622656	0.026853	-0.781659	-0.024231	2	55	5.072754	-9.496579	4.162839	0.787231	-0.459810	-0.405196	-0.068251	3	55	-13.175921	2.079435	0.241625	0.822629	0.432509	-0.367118	0.037981	4	55	-26.000643	10.383192	0.445542	0.550417	0.314885	-0.773169	0.009927	5	55	-3.175046	-5.734613	1.500635	0.624191	-0.396464	-0.669546	-0.070066	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2721	22	6000	0	55	19.295589	3.069662	-135.331470	0.997853	0.060808	0.008601	-0.022751	1	55	5.597122	12.851781	0.663630	0.622638	0.026951	-0.781670	-0.024220	2	55	5.073226	-9.493493	4.162430	0.787228	-0.459783	-0.405232	-0.068249	3	55	-13.332625	2.010565	0.318474	0.822839	0.430995	-0.368448	0.037757	4	55	-26.011294	10.392101	0.441146	0.550468	0.314839	-0.773151	0.009922	5	55	-3.173539	-5.737678	1.490909	0.624209	-0.396431	-0.669550	-0.070063	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2821	23	6220	0	55	19.286003	3.074221	-135.311110	0.997849	0.060899	0.008570	-0.022692	1	55	5.584502	12.858051	0.661673	0.622548	0.027053	-0.781739	-0.024210	2	55	5.075305	-9.480872	4.164426	0.787176	-0.459788	-0.405327	-0.068253	3	55	-13.343700	2.082838	0.399974	0.823224	0.430199	-0.368528	0.037661	4	55	-26.016208	10.389216	0.442175	0.550443	0.314786	-0.773191	0.009914	5	55	-3.171506	-5.731838	1.481329	0.624153	-0.396384	-0.669630	-0.070060	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2921	24	6440	0	55	19.280048	3.073017	-135.296340	0.997847	0.060955	0.008535	-0.022637	1	55	5.580962	12.865922	0.662584	0.622513	0.027079	-0.781766	-0.024208	2	55	5.078174	-9.480720	4.161447	0.787163	-0.459794	-0.405345	-0.068254	3	55	-13.362384	2.116724	0.376887	0.823343	0.429737	-0.368808	0.037596	4	55	-26.007730	10.400064	0.440629	0.550506	0.314742	-0.773164	0.009910	5	55	-3.164215	-5.726075	1.466096	0.624129	-0.396333	-0.669684	-0.070056	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3021	25	6661	0	55	19.268625	3.070871	-135.283040	0.997848	0.060974	0.008536	-0.022558	1	55	5.608311	12.941933	0.695155	0.622929	0.026567	-0.781451	-0.024257	2	55	5.085870	-9.474800	4.151112	0.787134	-0.459733	-0.405472	-0.068252	3	55	-13.352450	2.115320	0.345693	0.823421	0.429555	-0.368848	0.037574	4	55	-26.009514	10.430802	0.436952	0.550630	0.314748	-0.773073	0.009914	5	55	-3.159058	-5.710132	1.458653	0.624108	-0.396246	-0.669755	-0.070048	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3121	26	6881	0	55	19.259945	3.069550	-135.255600	0.997847	0.061011	0.008514	-0.022494	1	55	5.587995	12.884533	0.573843	0.623031	0.025729	-0.781395	-0.024354	2	55	5.088890	-9.455788	4.160976	0.787077	-0.459697	-0.405622	-0.068253	3	55	-13.480183	2.129247	0.414689	0.823634	0.428896	-0.369147	0.037486	4	55	-26.001692	10.562798	0.331636	0.551272	0.314581	-0.772684	0.009908	5	55	-3.151596	-5.700648	1.452914	0.624117	-0.396178	-0.669787	-0.070041	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3221	27	7102	0	55	19.248318	3.065001	-135.232070	0.997848	0.061022	0.008508	-0.022418	1	55	5.536708	12.931417	0.578253	0.623023	0.025525	-0.781407	-0.024378	2	55	5.095519	-9.460262	4.189699	0.787055	-0.459603	-0.405773	-0.068247	3	55	-13.414623	2.096300	0.411890	0.823434	0.428889	-0.369604	0.037469	4	55	-25.996114	10.522488	0.367560	0.551605	0.314021	-0.772674	0.009843	5	55	-3.150722	-5.680503	1.442414	0.624103	-0.396111	-0.669841	-0.070035	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3321	28	7322	0	55	19.241734	3.056742	-135.211590	0.997851	0.060999	0.008487	-0.022382	1	55	5.545486	12.921972	0.608351	0.623090	0.025729	-0.781347	-0.024352	2	55	5.100747	-9.446683	4.188141	0.787020	-0.459552	-0.405899	-0.068245	3	55	-13.412039	2.163275	0.460784	0.823298	0.427599	-0.371419	0.037254	4	55	-26.028566	10.549884	0.370020	0.551702	0.313824	-0.772686	0.009819	5	55	-3.145756	-5.673967	1.442571	0.624144	-0.396087	-0.669817	-0.070032	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3421	29	7543	0	55	19.238836	3.053884	-135.191270	0.997849	0.061045	0.008450	-0.022339	1	55	5.558591	12.826261	0.603856	0.623032	0.025399	-0.781403	-0.024393	2	55	5.099666	-9.433165	4.163376	0.786974	-0.459530	-0.406012	-0.068247	3	55	-13.391525	2.068462	0.396883	0.822504	0.427690	-0.373073	0.037206	4	55	-26.004017	10.520378	0.437692	0.551845	0.313775	-0.772603	0.009816	5	55	-3.149049	-5.676558	1.429355	0.624150	-0.396125	-0.669788	-0.070035	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3521	30	7763	0	55	19.233128	3.049752	-135.172380	0.997846	0.061106	0.008419	-0.022319	1	55	5.562532	12.824147	0.611495	0.623041	0.024988	-0.781408	-0.024441	2	55	5.100724	-9.416616	4.155542	0.786919	-0.459546	-0.406101	-0.068252	3	55	-13.358615	2.036993	0.373565	0.822208	0.427682	-0.373736	0.037182	4	55	-26.030705	10.521294	0.303922	0.551712	0.313661	-0.772745	0.009798	5	55	-3.156412	-5.661290	1.416046	0.624107	-0.396141	-0.669819	-0.070038	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3620	31	7983	0	55	19.237253	3.046786	-135.154450	0.997845	0.061149	0.008361	-0.022284	1	55	5.580845	12.883283	0.660504	0.622828	0.025868	-0.781552	-0.024343	2	55	5.109153	-9.424918	4.171701	0.786916	-0.459489	-0.406172	-0.068247	3	55	-13.377053	2.055804	0.399233	0.822151	0.427450	-0.374131	0.037141	4	55	-26.070944	10.522525	0.366192	0.551743	0.313618	-0.772740	0.009793	5	55	-3.164421	-5.657431	1.396099	0.624084	-0.396159	-0.669830	-0.070040	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3720	32	8203	0	55	19.238005	3.042714	-135.125530	0.997841	0.061229	0.008309	-0.022236	1	55	5.578074	12.875907	0.658303	0.622818	0.025674	-0.781565	-0.024366	2	55	5.118180	-9.422402	4.190746	0.786875	-0.459443	-0.406303	-0.068247	3	55	-13.337992	2.030483	0.429492	0.821983	0.427627	-0.374298	0.037156	4	55	-26.054823	10.481823	0.419179	0.551731	0.313485	-0.772803	0.009775	5	55	-3.165758	-5.652187	1.395745	0.624048	-0.396160	-0.669862	-0.070042	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3820	33	8424	0	55	19.232626	3.033817	-135.106380	0.997842	0.061244	0.008291	-0.022192	1	55	5.581158	12.878969	0.653737	0.622857	0.025577	-0.781537	-0.024376	2	55	5.118178	-9.415942	4.183761	0.786847	-0.459439	-0.406361	-0.068248	3	55	-13.528168	2.084043	0.539074	0.822132	0.426879	-0.374833	0.037049	4	55	-26.002253	10.513001	0.446939	0.551414	0.313977	-0.772829	0.009832	5	55	-3.159899	-5.655080	1.408991	0.624067	-0.396141	-0.669857	-0.070039	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3920	34	8644	0	55	19.232964	3.028593	-135.084850	0.997842	0.061253	0.008234	-0.022189	1	55	5.578633	12.861374	0.649815	0.622889	0.025473	-0.781515	-0.024388	2	55	5.111559	-9.409700	4.174642	0.786843	-0.459457	-0.406348	-0.068250	3	55	-13.449485	2.044614	0.510692	0.822067	0.427989	-0.373691	0.037220	4	55	-26.014281	10.515017	0.443901	0.551454	0.313842	-0.772855	0.009815	5	55	-3.165027	-5.666538	1.414731	0.624096	-0.396161	-0.669817	-0.070040	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4020	35	8864	0	55	19.230675	3.016725	-135.069550	0.997842	0.061259	0.008199	-0.022189	1	55	5.577265	12.863944	0.647215	0.622920	0.025445	-0.781491	-0.024390	2	55	5.118402	-9.410752	4.181207	0.786869	-0.459442	-0.406317	-0.068247	3	55	-13.439099	2.038828	0.457839	0.822173	0.428730	-0.372594	0.037345	4	55	-26.010949	10.492715	0.440211	0.551445	0.313753	-0.772898	0.009803	5	55	-3.162901	-5.677989	1.409580	0.624125	-0.396198	-0.669768	-0.070043	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4120	36	9084	0	55	19.229557	3.001012	-135.060070	0.997841	0.061277	0.008174	-0.022185	1	55	5.584562	12.860322	0.651922	0.622952	0.025424	-0.781466	-0.024392	2	55	5.132934	-9.398037	4.171834	0.786875	-0.459414	-0.406336	-0.068244	3	55	-13.410222	2.060927	0.426272	0.822254	0.428967	-0.372140	0.037389	4	55	-26.003539	10.491429	0.441566	0.551470	0.313660	-0.772918	0.009792	5	55	-3.157348	-5.685401	1.414705	0.624142	-0.396183	-0.669762	-0.070041	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4220	37	9305	0	55	19.232393	2.985151	-135.044250	0.997840	0.061281	0.008140	-0.022209	1	55	5.592926	12.851675	0.646435	0.622991	0.025336	-0.781437	-0.024401	2	55	5.136867	-9.387431	4.141385	0.786895	-0.459385	-0.406330	-0.068241	3	55	-13.368233	2.081461	0.468010	0.822115	0.428149	-0.373400	0.037249	4	55	-26.009832	10.483664	0.440798	0.551457	0.313556	-0.772970	0.009778	5	55	-3.150746	-5.681338	1.423825	0.624172	-0.396143	-0.669758	-0.070036	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4320	38	9525	0	55	19.238195	2.979564	-135.022520	0.997833	0.061392	0.008105	-0.022233	1	55	5.585192	12.850632	0.643824	0.622940	0.025196	-0.781482	-0.024419	2	55	5.138230	-9.390817	4.146162	0.786893	-0.459344	-0.406383	-0.068238	3	55	-13.369660	2.058292	0.470116	0.821941	0.428385	-0.373511	0.037273	4	55	-26.014654	10.465558	0.423133	0.551354	0.313548	-0.773047	0.009774	5	55	-3.162460	-5.693068	1.430289	0.624104	-0.396186	-0.669794	-0.070042	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4420	39	9746	0	55	19.245056	2.964738	-135.001070	0.997831	0.061417	0.008084	-0.022269	1	55	5.584796	12.846206	0.660919	0.622953	0.025136	-0.781474	-0.024426	2	55	5.139444	-9.395007	4.155728	0.786905	-0.459307	-0.406401	-0.068234	3	55	-13.644695	2.109446	0.604488	0.821941	0.427774	-0.374220	0.037176	4	55	-26.022664	10.462900	0.434441	0.551325	0.313455	-0.773105	0.009761	5	55	-3.149463	-5.686211	1.442084	0.624112	-0.396092	-0.669844	-0.070033	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4520	40	9966	0	55	19.257568	2.949508	-134.979260	0.997829	0.061448	0.008055	-0.022296	1	55	5.578994	12.858240	0.664578	0.622942	0.025200	-0.781480	-0.024419	2	55	5.131590	-9.387445	4.138546	0.786909	-0.459330	-0.406366	-0.068236	3	55	-13.467020	2.007316	0.420640	0.821311	0.430239	-0.372739	0.037518	4	55	-26.017893	10.447760	0.433941	0.551274	0.313425	-0.773154	0.009756	5	55	-3.143978	-5.688725	1.453329	0.624124	-0.396079	-0.669840	-0.070031	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4620	41	10187	0	55	19.263491	2.934592	-134.962630	0.997827	0.061453	0.008046	-0.022354	1	55	5.583344	12.855422	0.663906	0.622980	0.025247	-0.781449	-0.024412	2	55	5.128560	-9.374266	4.133802	0.786924	-0.459380	-0.406281	-0.068238	3	55	-13.430787	2.015190	0.410906	0.821329	0.430659	-0.372208	0.037586	4	55	-26.018724	10.447019	0.436675	0.551248	0.313338	-0.773208	0.009744	5	55	-3.140655	-5.687926	1.461497	0.624136	-0.396040	-0.669853	-0.070027	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4720	42	10407	0	55	19.271881	2.921985	-134.951610	0.997825	0.061471	0.008039	-0.022404	1	55	5.582280	12.855895	0.662523	0.622985	0.025307	-0.781443	-0.024405	2	55	5.117157	-9.373253	4.122990	0.786927	-0.459436	-0.406210	-0.068243	3	55	-13.356661	2.027010	0.376021	0.821183	0.431226	-0.371867	0.037664	4	55	-26.026736	10.436220	0.446585	0.551190	0.313320	-0.773257	0.009740	5	55	-3.135399	-5.699016	1.479338	0.624147	-0.396000	-0.669866	-0.070023	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4820	43	10627	0	55	19.286850	2.912533	-134.933300	0.997822	0.061498	0.008002	-0.022466	1	55	5.578158	12.844492	0.660547	0.622973	0.025304	-0.781453	-0.024406	2	55	5.113905	-9.381374	4.152525	0.786930	-0.459441	-0.406200	-0.068243	3	55	-13.357663	2.017657	0.452789	0.821531	0.429964	-0.372574	0.037491	4	55	-26.038568	10.427250	0.453068	0.551131	0.313274	-0.773317	0.009732	5	55	-3.148255	-5.702597	1.473333	0.624119	-0.396058	-0.669858	-0.070030	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4919	44	10847	0	55	19.301805	2.896661	-134.917790	0.997821	0.061513	0.007975	-0.022508	1	55	5.574991	12.864117	0.651080	0.622968	0.025323	-0.781456	-0.024403	2	55	5.113006	-9.389222	4.164368	0.786924	-0.459482	-0.406164	-0.068246	3	55	-13.393639	2.046162	0.468980	0.821538	0.429873	-0.372667	0.037477	4	55	-26.038438	10.420205	0.457273	0.551112	0.313268	-0.773333	0.009731	5	55	-3.154282	-5.691665	1.468972	0.624080	-0.396094	-0.669872	-0.070034	-0	119	nan	nan	nan	nan	nan	nan	nan
