# AudioTime[s]	MeasId	WavId	Sensor 1 Id	Sensor 1 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 3 Id	Sensor 3 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 4 Id	Sensor 4 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 5 Id	Sensor 5 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 6 Id	Sensor 6 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 7 Id	Sensor 7 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 8 Id	Sensor 8 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz
0.1539	10	3393	0	55	15.966220	9.778087	-135.377150	0.998851	0.024869	0.025347	-0.032177	1	55	7.656238	15.700261	0.192555	0.652238	0.245515	-0.717143	0.003735	2	55	7.614179	-14.613118	2.706341	0.830695	-0.438514	-0.337100	-0.063362	3	55	-16.512021	-3.386487	2.385679	0.795889	0.442262	-0.411770	0.037564	4	55	-29.974623	3.583830	1.201023	0.540155	0.370471	-0.755442	0.017082	5	55	-3.138236	-9.728130	1.903253	0.613459	-0.447333	-0.646452	-0.075237	-0	119	nan	nan	nan	nan	nan	nan	nan
0.1639	11	3614	0	55	15.923858	9.811299	-135.387220	0.998860	0.024679	0.025348	-0.032051	1	55	7.763360	15.741669	0.093201	0.652988	0.245382	-0.716505	0.003742	2	55	7.537008	-14.432388	2.697463	0.830220	-0.438748	-0.337953	-0.063419	3	55	-16.523480	-3.456527	2.314779	0.795631	0.442767	-0.411719	0.037625	4	55	-30.000777	3.585324	1.184034	0.540283	0.370618	-0.755278	0.017106	5	55	-3.134433	-9.719177	1.899877	0.613611	-0.447181	-0.646415	-0.075218	-0	119	nan	nan	nan	nan	nan	nan	nan
0.1739	12	3834	0	55	15.908629	9.815113	-135.309570	0.998865	0.024605	0.025216	-0.032050	1	55	7.682287	15.561533	0.084630	0.652845	0.244519	-0.716932	0.003625	2	55	7.535388	-14.413762	2.696375	0.830367	-0.438782	-0.337550	-0.063409	3	55	-16.634806	-3.288779	2.498338	0.795940	0.442387	-0.411534	0.037586	4	55	-30.000186	3.589777	1.229671	0.540316	0.370488	-0.755318	0.017089	5	55	-3.117741	-9.731740	1.953755	0.613744	-0.447300	-0.646206	-0.075225	-0	119	nan	nan	nan	nan	nan	nan	nan
0.1839	13	4055	0	55	15.940492	9.865413	-135.260670	0.998850	0.025234	0.024980	-0.032205	1	55	7.671078	15.551506	0.054324	0.652742	0.244229	-0.717124	0.003584	2	55	7.481660	-14.468011	2.660447	0.830342	-0.438823	-0.337557	-0.063414	3	55	-16.684271	-3.351597	2.449666	0.795570	0.442520	-0.412107	0.037582	4	55	-30.053160	3.535207	1.186307	0.539776	0.370469	-0.755713	0.017073	5	55	-3.167026	-9.792395	1.927133	0.613383	-0.447845	-0.646164	-0.075287	-0	119	nan	nan	nan	nan	nan	nan	nan
0.1939	14	4275	0	55	15.903686	9.896757	-135.319320	0.998857	0.025243	0.025060	-0.031916	1	55	7.646556	15.488149	-0.047200	0.652634	0.244573	-0.717105	0.003626	2	55	7.497811	-14.615090	2.835827	0.830767	-0.437592	-0.338132	-0.063289	3	55	-16.662410	-3.365897	2.384312	0.795555	0.442758	-0.411876	0.037618	4	55	-30.035317	3.511937	1.115774	0.539823	0.370900	-0.755468	0.017132	5	55	-3.136050	-9.803581	1.879866	0.613377	-0.447603	-0.646340	-0.075265	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2039	15	4496	0	55	15.877669	9.908476	-135.226120	0.998863	0.025264	0.025076	-0.031705	1	55	7.710199	15.445381	-0.032876	0.652701	0.244547	-0.717053	0.003624	2	55	7.716959	-14.509192	2.825073	0.831291	-0.436233	-0.338628	-0.063147	3	55	-16.626873	-3.363614	2.453183	0.795508	0.443004	-0.411699	0.037653	4	55	-30.005086	3.498978	1.191533	0.539822	0.371190	-0.755325	0.017171	5	55	-3.082758	-9.801437	1.970293	0.613383	-0.447369	-0.646499	-0.075243	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2139	16	4716	0	55	15.851781	9.902179	-135.171250	0.998864	0.025197	0.025115	-0.031701	1	55	7.752726	15.571336	0.022649	0.653126	0.244235	-0.716772	0.003597	2	55	7.729024	-14.493042	2.862489	0.831436	-0.436003	-0.338573	-0.063118	3	55	-16.616244	-3.366754	2.493504	0.795464	0.443108	-0.411673	0.037666	4	55	-29.995651	3.506916	1.235889	0.539922	0.371218	-0.755239	0.017177	5	55	-3.066597	-9.785436	2.031680	0.613364	-0.447399	-0.646495	-0.075247	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2239	17	4936	0	55	15.902866	9.785818	-135.152910	0.998873	0.024609	0.025156	-0.031858	1	55	7.846001	15.592540	-0.037768	0.653690	0.243586	-0.716479	0.003532	2	55	7.744221	-14.415221	2.780133	0.831402	-0.436577	-0.337907	-0.063162	3	55	-16.508772	-3.409524	2.542135	0.795639	0.442952	-0.411503	0.037654	4	55	-29.888335	3.479362	1.301868	0.540450	0.370700	-0.755118	0.017121	5	55	-2.964323	-9.820121	2.070584	0.613664	-0.447425	-0.646193	-0.075239	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2338	18	5156	0	55	15.873664	9.790546	-135.123640	0.998875	0.024556	0.025221	-0.031768	1	55	7.804852	15.572852	-0.039957	0.653477	0.243560	-0.716682	0.003521	2	55	7.775548	-14.426622	2.843377	0.831429	-0.436646	-0.337751	-0.063165	3	55	-16.497191	-3.406861	2.568347	0.795610	0.443107	-0.411389	0.037676	4	55	-29.888771	3.483632	1.336522	0.540563	0.370893	-0.754941	0.017150	5	55	-2.942259	-9.811129	2.103120	0.613653	-0.447304	-0.646289	-0.075228	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2439	19	5377	0	55	15.856925	9.799343	-135.102520	0.998874	0.024639	0.025243	-0.031728	1	55	7.804653	15.608717	0.043217	0.653467	0.243580	-0.716685	0.003524	2	55	7.805366	-14.448714	2.883698	0.831375	-0.436905	-0.337546	-0.063188	3	55	-16.508728	-3.413541	2.570579	0.795513	0.443219	-0.411456	0.037687	4	55	-29.893789	3.486196	1.330253	0.540575	0.371117	-0.754821	0.017180	5	55	-2.935413	-9.808195	2.116441	0.613548	-0.447302	-0.646390	-0.075231	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2538	20	5597	0	55	15.869165	9.812350	-135.064500	0.998870	0.024905	0.025047	-0.031815	1	55	7.761865	15.571968	0.130634	0.652988	0.244073	-0.716953	0.003572	2	55	7.776984	-14.440803	2.791224	0.831275	-0.437185	-0.337423	-0.063217	3	55	-16.555440	-3.442877	2.563924	0.795273	0.443282	-0.411852	0.037681	4	55	-29.918486	3.457930	1.292190	0.540321	0.371177	-0.754974	0.017182	5	55	-2.950586	-9.837455	2.089497	0.613427	-0.447597	-0.646297	-0.075263	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2638	21	5817	0	55	15.845106	9.888364	-135.169340	0.998866	0.025037	0.025106	-0.031783	1	55	7.687823	15.559795	0.004009	0.652965	0.244073	-0.716975	0.003571	2	55	7.662298	-14.442773	2.719917	0.831221	-0.436903	-0.337925	-0.063201	3	55	-16.654164	-3.455323	2.453976	0.795214	0.443282	-0.411966	0.037677	4	55	-29.993935	3.422113	1.147399	0.540268	0.371470	-0.754867	0.017220	5	55	-3.022983	-9.865375	1.967006	0.613303	-0.447674	-0.646360	-0.075274	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2738	22	6037	0	55	15.837193	9.899070	-135.140340	0.998866	0.025075	0.025077	-0.031752	1	55	7.692061	15.556069	-0.012870	0.652969	0.244087	-0.716966	0.003573	2	55	7.657154	-14.439630	2.722294	0.831248	-0.436783	-0.338014	-0.063190	3	55	-16.669859	-3.458542	2.467716	0.795144	0.443322	-0.412059	0.037678	4	55	-30.009160	3.433196	1.151166	0.540320	0.371659	-0.754736	0.017247	5	55	-3.028772	-9.860607	1.964373	0.613233	-0.447673	-0.646427	-0.075276	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2838	23	6258	0	55	15.832515	9.899425	-135.107730	0.998870	0.025040	0.025046	-0.031704	1	55	7.702635	15.556581	-0.014189	0.653002	0.244086	-0.716936	0.003574	2	55	7.668106	-14.436415	2.736665	0.831305	-0.436678	-0.338013	-0.063178	3	55	-16.672871	-3.470592	2.477553	0.795053	0.443429	-0.412117	0.037689	4	55	-30.009328	3.437364	1.153148	0.540405	0.371807	-0.754602	0.017269	5	55	-3.018227	-9.861576	1.972582	0.613262	-0.447668	-0.646403	-0.075275	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2938	24	6478	0	55	15.826073	9.900842	-135.071960	0.998871	0.025027	0.025020	-0.031700	1	55	7.707946	15.567844	-0.005115	0.653035	0.243996	-0.716937	0.003564	2	55	7.676025	-14.438130	2.759091	0.831333	-0.436624	-0.338014	-0.063171	3	55	-16.685349	-3.474016	2.489393	0.794990	0.443486	-0.412178	0.037693	4	55	-30.017427	3.448163	1.159247	0.540466	0.371858	-0.754533	0.017278	5	55	-3.030048	-9.852808	1.966439	0.613211	-0.447697	-0.646430	-0.075279	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3038	25	6699	0	55	15.824229	9.899906	-135.041750	0.998871	0.025035	0.024982	-0.031721	1	55	7.700083	15.581273	-0.008272	0.653016	0.243986	-0.716958	0.003562	2	55	7.667571	-14.436633	2.757504	0.831332	-0.436647	-0.337989	-0.063173	3	55	-16.688125	-3.482896	2.486448	0.794899	0.443572	-0.412259	0.037700	4	55	-30.031815	3.446219	1.161215	0.540480	0.371782	-0.754560	0.017268	5	55	-3.039147	-9.847157	1.962503	0.613179	-0.447771	-0.646409	-0.075287	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3138	26	6919	0	55	15.828436	9.898805	-135.008740	0.998873	0.024972	0.024930	-0.031748	1	55	7.703525	15.559567	-0.001275	0.652998	0.243926	-0.716994	0.003553	2	55	7.665364	-14.434700	2.747854	0.831354	-0.436652	-0.337927	-0.063172	3	55	-16.697387	-3.501185	2.486953	0.794811	0.443650	-0.412346	0.037707	4	55	-30.041748	3.430966	1.165658	0.540523	0.371656	-0.754593	0.017252	5	55	-3.052263	-9.858804	1.963848	0.613217	-0.447875	-0.646300	-0.075296	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3238	27	7140	0	55	15.835505	9.890057	-134.985530	0.998876	0.024879	0.024859	-0.031785	1	55	7.707997	15.545051	0.001840	0.653004	0.243823	-0.717024	0.003540	2	55	7.663601	-14.440432	2.727206	0.831415	-0.436594	-0.337854	-0.063162	3	55	-16.708643	-3.517128	2.474837	0.794741	0.443692	-0.412436	0.037708	4	55	-30.055474	3.416175	1.157508	0.540572	0.371417	-0.754675	0.017221	5	55	-3.061861	-9.862821	1.945563	0.613257	-0.447929	-0.646224	-0.075299	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3338	28	7360	0	55	15.846476	9.887824	-134.958590	0.998877	0.024895	0.024771	-0.031799	1	55	7.703748	15.536132	-0.004210	0.652947	0.243811	-0.717080	0.003537	2	55	7.633494	-14.374269	2.885782	0.831266	-0.435966	-0.339036	-0.063130	3	55	-16.714241	-3.539831	2.447607	0.794613	0.443877	-0.412481	0.037728	4	55	-30.063125	3.407289	1.135876	0.540567	0.371280	-0.754747	0.017202	5	55	-3.074135	-9.873498	1.923558	0.613236	-0.448040	-0.646165	-0.075310	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3438	29	7580	0	55	15.855875	9.884119	-134.922530	0.998878	0.024921	0.024692	-0.031803	1	55	7.699137	15.529181	-0.008819	0.652880	0.243786	-0.717149	0.003532	2	55	7.615314	-14.449322	2.661255	0.831599	-0.435088	-0.339364	-0.063038	3	55	-16.719768	-3.560033	2.432670	0.794478	0.444093	-0.412505	0.037753	4	55	-30.014647	3.397313	1.073497	0.540917	0.370983	-0.754643	0.017171	5	55	-3.075039	-9.887146	1.918236	0.613256	-0.448124	-0.646087	-0.075317	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3537	30	7800	0	55	15.854699	9.878088	-134.887390	0.998879	0.024924	0.024662	-0.031793	1	55	7.700678	15.529866	-0.006087	0.652848	0.243751	-0.717190	0.003526	2	55	7.619803	-14.320556	2.589390	0.831391	-0.435153	-0.339787	-0.063061	3	55	-16.718616	-3.566869	2.416716	0.794389	0.444308	-0.412444	0.037780	4	55	-30.079254	3.392046	1.128441	0.540570	0.370974	-0.754896	0.017161	5	55	-3.079547	-9.879039	1.915877	0.613224	-0.448121	-0.646121	-0.075318	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3638	31	8021	0	55	15.856983	9.872009	-134.861430	0.998881	0.024868	0.024615	-0.031804	1	55	7.692873	15.520877	-0.020516	0.652850	0.243624	-0.717233	0.003510	2	55	7.582435	-14.359577	2.639063	0.831346	-0.435285	-0.339723	-0.063074	3	55	-16.724807	-3.573041	2.409096	0.794341	0.444440	-0.412392	0.037798	4	55	-30.095034	3.404657	1.135898	0.540674	0.370696	-0.754959	0.017126	5	55	-3.086876	-9.864691	1.902904	0.613240	-0.448109	-0.646114	-0.075317	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3737	32	8241	0	55	15.861360	9.867973	-134.824750	0.998884	0.024857	0.024545	-0.031802	1	55	7.686351	15.512271	-0.020790	0.652820	0.243466	-0.717313	0.003488	2	55	7.614645	-14.426739	2.697268	0.831423	-0.435283	-0.339539	-0.063067	3	55	-16.735619	-3.594390	2.403879	0.794217	0.444617	-0.412438	0.037817	4	55	-30.105868	3.387034	1.137680	0.540655	0.370424	-0.755107	0.017089	5	55	-3.092180	-9.864814	1.906930	0.613263	-0.448140	-0.646069	-0.075319	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3837	33	8461	0	55	15.864435	9.864949	-134.784070	0.998886	0.024835	0.024483	-0.031785	1	55	7.684857	15.511809	-0.018669	0.652831	0.243319	-0.717353	0.003470	2	55	7.641946	-14.431445	2.723440	0.831557	-0.435523	-0.338901	-0.063073	3	55	-16.745097	-3.607955	2.400952	0.794120	0.444766	-0.412463	0.037834	4	55	-30.118830	3.386523	1.141972	0.540673	0.370197	-0.755206	0.017059	5	55	-3.095188	-9.851132	1.907501	0.613266	-0.448100	-0.646095	-0.075315	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3937	34	8681	0	55	15.866017	9.863589	-134.747180	0.998889	0.024795	0.024417	-0.031777	1	55	7.783883	15.615054	-0.011192	0.653532	0.242972	-0.716833	0.003447	2	55	7.639824	-14.423765	2.728599	0.831572	-0.435446	-0.338966	-0.063066	3	55	-16.758785	-3.629257	2.397425	0.794014	0.444894	-0.412527	0.037846	4	55	-30.132901	3.379633	1.138184	0.540703	0.369950	-0.755307	0.017026	5	55	-3.102965	-9.846028	1.908924	0.613310	-0.448120	-0.646039	-0.075315	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4037	35	8902	0	55	15.865472	9.861220	-134.711870	0.998892	0.024772	0.024349	-0.031729	1	55	7.684315	15.503689	-0.051303	0.653359	0.242254	-0.717234	0.003349	2	55	7.633134	-14.410116	2.710779	0.831553	-0.435356	-0.339128	-0.063061	3	55	-16.765577	-3.636884	2.389027	0.793958	0.445015	-0.412502	0.037862	4	55	-30.138404	3.380457	1.132197	0.540733	0.369829	-0.755344	0.017010	5	55	-3.103725	-9.846132	1.899861	0.613333	-0.448080	-0.646046	-0.075311	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4137	36	9122	0	55	15.856887	9.863791	-134.682040	0.998895	0.024814	0.024300	-0.031676	1	55	7.688275	15.488998	-0.088185	0.653317	0.242053	-0.717340	0.003321	2	55	7.644271	-14.418655	2.723633	0.831561	-0.435190	-0.339323	-0.063049	3	55	-16.781775	-3.633075	2.384390	0.793920	0.445073	-0.412514	0.037868	4	55	-30.143609	3.385612	1.130132	0.540744	0.369686	-0.755407	0.016992	5	55	-3.095797	-9.836104	1.892071	0.613336	-0.447988	-0.646108	-0.075302	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4237	37	9342	0	55	15.841854	9.872109	-134.645940	0.998895	0.024884	0.024265	-0.031615	1	55	7.729125	15.522763	-0.048374	0.653502	0.242175	-0.717130	0.003343	2	55	7.761660	-14.332617	2.772369	0.831344	-0.435403	-0.339575	-0.063083	3	55	-16.791922	-3.634631	2.388794	0.793870	0.445129	-0.412548	0.037873	4	55	-30.147843	3.395240	1.123468	0.540732	0.369664	-0.755426	0.016988	5	55	-3.093605	-9.832969	1.894725	0.613333	-0.447946	-0.646140	-0.075298	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4337	38	9562	0	55	15.831377	9.882627	-134.607760	0.998898	0.024941	0.024208	-0.031549	1	55	7.718296	15.515276	-0.049004	0.653440	0.242253	-0.717160	0.003351	2	55	7.622380	-14.464090	2.569224	0.831238	-0.436004	-0.339054	-0.063135	3	55	-16.817521	-3.636268	2.400830	0.793820	0.445118	-0.412658	0.037868	4	55	-30.154652	3.387868	1.124625	0.540694	0.369540	-0.755514	0.016971	5	55	-3.097796	-9.823450	1.888027	0.613316	-0.447896	-0.646191	-0.075294	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4437	39	9783	0	55	15.820325	9.837258	-134.414700	0.998916	0.024652	0.024054	-0.031315	1	55	7.810716	15.396272	0.130163	0.653354	0.242351	-0.717205	0.003361	2	55	7.786225	-14.385290	2.828662	0.831312	-0.435800	-0.339140	-0.063114	3	55	-16.537430	-3.463268	2.303520	0.794454	0.445254	-0.411281	0.037932	4	55	-30.074602	3.408391	1.296615	0.540907	0.369380	-0.755441	0.016954	5	55	-3.015365	-9.794970	2.030526	0.613582	-0.447530	-0.646198	-0.075252	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4537	40	10003	0	55	15.779510	9.842671	-134.380330	0.998920	0.024623	0.024028	-0.031221	1	55	7.763406	15.555316	0.161467	0.653251	0.242780	-0.717153	0.003413	2	55	7.815540	-14.453709	2.826726	0.831538	-0.435583	-0.338869	-0.063079	3	55	-16.671397	-3.628073	2.410351	0.794205	0.444892	-0.412160	0.037859	4	55	-30.075613	3.426366	1.305700	0.540945	0.369269	-0.755468	0.016940	5	55	-3.016232	-9.762262	2.034595	0.613620	-0.447453	-0.646216	-0.075243	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4637	41	10224	0	55	15.770804	9.917082	-134.514080	0.998904	0.025121	0.024074	-0.031314	1	55	7.759011	15.556036	-0.016536	0.653445	0.242400	-0.717106	0.003370	2	55	7.693248	-14.422840	2.783720	0.831412	-0.435212	-0.339659	-0.063063	3	55	-16.865208	-3.591373	2.346279	0.794343	0.444156	-0.412698	0.037754	4	55	-30.158719	3.392965	1.122032	0.540641	0.369247	-0.755696	0.016930	5	55	-3.107737	-9.794030	1.874106	0.613264	-0.447805	-0.646304	-0.075288	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4737	42	10444	0	55	15.750821	9.932430	-134.496310	0.998907	0.025163	0.024031	-0.031211	1	55	7.726074	15.394733	-0.096585	0.653329	0.241734	-0.717437	0.003280	2	55	7.685878	-14.405106	2.752782	0.831361	-0.435229	-0.339760	-0.063069	3	55	-16.784482	-3.628994	2.380949	0.794228	0.444398	-0.412655	0.037784	4	55	-30.155246	3.397304	1.101130	0.540665	0.369170	-0.755717	0.016920	5	55	-3.110751	-9.796405	1.847642	0.613279	-0.447765	-0.646319	-0.075283	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4837	43	10665	0	55	15.728291	9.947291	-134.469510	0.998910	0.025227	0.023972	-0.031098	1	55	7.666436	15.372083	-0.129791	0.653171	0.241640	-0.717612	0.003263	2	55	7.691477	-14.400282	2.739170	0.831356	-0.435167	-0.339853	-0.063065	3	55	-16.819233	-3.583333	2.424530	0.794393	0.444305	-0.412438	0.037780	4	55	-30.145101	3.387903	1.086417	0.540629	0.369023	-0.755815	0.016899	5	55	-3.107642	-9.799602	1.842234	0.613300	-0.447725	-0.646327	-0.075279	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4937	44	10885	0	55	15.697649	9.956604	-134.445130	0.998914	0.025246	0.023968	-0.030971	1	55	7.725293	15.427481	-0.061844	0.653454	0.241511	-0.717398	0.003255	2	55	7.694983	-14.392908	2.736546	0.831338	-0.435078	-0.340011	-0.063060	3	55	-16.712856	-3.668035	2.252463	0.794021	0.445325	-0.412042	0.037914	4	55	-30.141418	3.395061	1.088448	0.540644	0.368851	-0.755889	0.016876	5	55	-3.100985	-9.773750	1.842871	0.613294	-0.447624	-0.646403	-0.075270	-0	119	nan	nan	nan	nan	nan	nan	nan
