# AudioTime[s]	MeasId	WavId	Sensor 1 Id	Sensor 1 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 3 Id	Sensor 3 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 4 Id	Sensor 4 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 5 Id	Sensor 5 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 6 Id	Sensor 6 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 7 Id	Sensor 7 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 8 Id	Sensor 8 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz
0.2430	20	5359	0	55	9.241178	23.466959	-137.064000	0.999725	0.022511	-0.000097	0.006625	1	55	6.151483	11.076410	0.269528	0.634362	0.146960	-0.758881	-0.009313	2	55	5.445225	-13.033875	4.424399	0.790400	-0.511657	-0.329146	-0.071681	3	55	-21.087187	-4.339178	1.916769	0.672635	0.424916	-0.605130	0.028749	4	55	-33.197330	9.952020	-0.078894	0.631829	0.329371	-0.701503	0.014141	5	55	-1.694220	-8.157036	2.321793	0.625776	-0.400928	-0.665356	-0.070444	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2531	21	5580	0	55	9.341099	23.686312	-137.001600	0.999725	0.022632	-0.000083	0.006106	1	55	6.187603	11.146727	0.277970	0.634471	0.145768	-0.759018	-0.009458	2	55	5.274537	-13.110682	4.520372	0.789982	-0.514051	-0.326367	-0.071865	3	55	-21.588953	-4.223220	2.502724	0.671276	0.427478	-0.604819	0.029062	4	55	-33.808078	10.050752	-0.025506	0.629315	0.332152	-0.702445	0.014435	5	55	-1.990443	-8.046275	2.387515	0.625284	-0.401829	-0.665264	-0.070547	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2630	22	5800	0	55	9.542559	23.824650	-136.890290	0.999721	0.023036	-0.000515	0.005256	1	55	6.172224	11.145543	0.273524	0.633746	0.143707	-0.760013	-0.009735	2	55	5.229979	-13.228665	4.569887	0.789900	-0.515795	-0.323780	-0.071980	3	55	-21.998787	-4.130878	2.281621	0.670179	0.430046	-0.604199	0.029385	4	55	-34.141372	9.896063	0.033538	0.626459	0.334572	-0.703843	0.014670	5	55	-2.052322	-8.137614	2.425159	0.625402	-0.402860	-0.664519	-0.070642	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2731	23	6021	0	55	9.775737	24.026459	-136.817540	0.999719	0.023300	-0.000917	0.004358	1	55	6.139848	11.115105	0.146223	0.633177	0.142463	-0.760718	-0.009906	2	55	5.075766	-13.506608	4.458395	0.790118	-0.517604	-0.320321	-0.072071	3	55	-22.189225	-4.148528	2.200368	0.671717	0.432358	-0.600813	0.029776	4	55	-34.501497	9.877646	0.131956	0.623899	0.336327	-0.705276	0.014826	5	55	-2.203204	-8.274385	2.338459	0.625686	-0.404196	-0.663427	-0.070761	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2830	24	6241	0	55	9.996300	24.220722	-136.635440	0.999707	0.023966	-0.001179	0.003296	1	55	6.169170	11.208332	0.111729	0.633028	0.143179	-0.760709	-0.009822	2	55	4.836103	-13.788356	4.349927	0.789940	-0.519981	-0.316857	-0.072229	3	55	-22.235600	-4.041687	2.221807	0.676452	0.434627	-0.593796	0.030288	4	55	-34.565852	9.726107	0.182238	0.620447	0.337737	-0.707642	0.014909	5	55	-2.381261	-8.504851	2.367267	0.625690	-0.406483	-0.662001	-0.070980	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2930	25	6461	0	55	10.269810	24.442434	-136.533190	0.999700	0.024366	-0.001526	0.001995	1	55	6.087942	11.311672	-0.007100	0.633071	0.145766	-0.760187	-0.009499	2	55	4.586254	-14.275432	4.182903	0.790035	-0.522591	-0.312259	-0.072375	3	55	-22.147430	-3.977510	2.136884	0.684990	0.435994	-0.582878	0.030831	4	55	-34.440182	9.619894	0.050439	0.617326	0.340078	-0.709244	0.015128	5	55	-2.537257	-8.926755	2.291629	0.626186	-0.409009	-0.659948	-0.071205	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3030	26	6682	0	55	10.571250	24.675690	-136.481830	0.999683	0.025119	-0.001873	0.000362	1	55	5.914914	11.584576	-0.027848	0.632556	0.151966	-0.759409	-0.008743	2	55	4.253797	-14.722518	3.899057	0.789648	-0.526450	-0.306644	-0.072632	3	55	-22.026109	-3.898646	2.278938	0.696461	0.434878	-0.569958	0.031153	4	55	-34.251321	9.469379	-0.038108	0.614907	0.343046	-0.709909	0.015454	5	55	-2.916248	-9.240123	2.046445	0.625832	-0.412577	-0.658023	-0.071557	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3130	27	6902	0	55	10.842949	24.875317	-136.309160	0.999670	0.025591	-0.002027	-0.001062	1	55	5.849364	12.001989	0.115932	0.631775	0.164063	-0.757556	-0.007256	2	55	4.137373	-15.517814	3.793271	0.790074	-0.531621	-0.296396	-0.072881	3	55	-21.517054	-3.868391	2.154226	0.709261	0.432570	-0.555740	0.031380	4	55	-33.905538	9.286096	0.090918	0.614143	0.344636	-0.709795	0.015645	5	55	-3.095141	-9.673973	2.004767	0.626147	-0.416010	-0.655522	-0.071873	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3230	28	7122	0	55	11.191707	25.113813	-136.182980	0.999639	0.026608	-0.002243	-0.002804	1	55	5.710061	12.453834	0.003260	0.629694	0.182302	-0.755133	-0.005027	2	55	3.672488	-16.456784	3.487120	0.789882	-0.539986	-0.281290	-0.073335	3	55	-21.068187	-3.907317	1.964586	0.722215	0.428063	-0.542390	0.031318	4	55	-33.290757	8.907052	-0.135459	0.613388	0.344433	-0.710548	0.015595	5	55	-3.326425	-10.297909	1.780192	0.626303	-0.420114	-0.652708	-0.072257	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3330	29	7342	0	55	11.559170	25.347784	-136.161650	0.999628	0.026744	-0.002243	-0.004791	1	55	5.577436	13.020653	0.032976	0.627701	0.202540	-0.751640	-0.002526	2	55	3.268936	-17.467466	3.078058	0.789527	-0.549194	-0.263792	-0.073804	3	55	-20.478107	-4.034684	1.105877	0.733046	0.422887	-0.531831	0.031079	4	55	-32.708775	8.455406	-0.303516	0.612063	0.342392	-0.712680	0.015280	5	55	-3.447793	-10.997230	1.636384	0.627338	-0.423673	-0.649372	-0.072558	-0	119	nan	nan	nan	nan	nan	nan	nan
