# AudioTime[s]	MeasId	WavId	Sensor 1 Id	Sensor 1 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 3 Id	Sensor 3 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 4 Id	Sensor 4 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 5 Id	Sensor 5 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 6 Id	Sensor 6 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 7 Id	Sensor 7 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 8 Id	Sensor 8 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz
0.1509	10	3327	0	55	96.479187	-123.119410	-166.856950	0.870292	-0.085660	-0.014413	-0.484816	1	55	8.799781	13.538712	0.833737	0.570208	0.126040	-0.811660	-0.013622	2	55	-10.765440	-48.560906	3.209615	0.790657	-0.606439	0.047383	-0.069631	3	55	-25.857274	-29.340837	3.188275	0.678205	0.376976	-0.630422	0.022228	4	55	-36.612266	-16.837502	1.199163	0.643709	0.113039	-0.756760	-0.013227	5	55	-13.568720	-41.113459	2.519915	0.647985	-0.591285	-0.472326	-0.086059	-0	55	-84.239197	-21.632345	3.942245	0.429287	0.890765	0.149166	0.000000
0.1609	11	3548	0	55	96.508141	-123.146710	-166.834730	0.870323	-0.085516	-0.014676	-0.484777	1	55	8.831288	13.504691	0.839160	0.569934	0.126000	-0.811858	-0.013633	2	55	-10.721956	-48.603210	3.156273	0.790889	-0.606168	0.047009	-0.069612	3	55	-25.961621	-29.296524	3.213795	0.678096	0.378030	-0.629904	0.022370	4	55	-36.637838	-17.120052	1.171025	0.643074	0.112803	-0.757334	-0.013274	5	55	-13.537219	-41.155425	2.483982	0.647888	-0.591369	-0.472352	-0.086070	-0	55	-84.457504	-21.651009	3.907486	0.429237	0.890971	0.148078	0.000000
0.1709	12	3768	0	55	96.510719	-123.228140	-166.788060	0.870234	-0.085986	-0.014834	-0.484849	1	55	8.901507	13.434040	0.815422	0.570137	0.125351	-0.811815	-0.013708	2	55	-10.674317	-48.651916	3.133313	0.791190	-0.605781	0.046993	-0.069567	3	55	-25.927611	-29.593905	3.028013	0.677958	0.377437	-0.630411	0.022282	4	55	-36.641983	-17.297190	1.180544	0.642852	0.112891	-0.757510	-0.013270	5	55	-13.497113	-41.202104	2.480106	0.648143	-0.591308	-0.472082	-0.086053	-0	55	-84.443192	-21.620928	3.957748	0.428542	0.891387	0.147584	0.000000
0.1809	13	3988	0	55	96.484985	-123.226070	-166.754270	0.870193	-0.086253	-0.014710	-0.484879	1	55	8.923361	13.478810	0.829861	0.570347	0.125462	-0.811650	-0.013689	2	55	-10.627901	-48.618424	3.193863	0.791284	-0.605676	0.046757	-0.069563	3	55	-25.860122	-29.378336	3.189415	0.678456	0.377867	-0.629614	0.022361	4	55	-36.478837	-17.113353	1.171087	0.643386	0.113564	-0.756957	-0.013172	5	55	-13.460034	-41.182900	2.544036	0.648230	-0.591208	-0.472088	-0.086042	-0	55	-84.135818	-21.592241	3.894531	0.427783	0.891539	0.148863	0.000000
0.1908	14	4208	0	55	96.455032	-123.275890	-166.714230	0.870060	-0.086728	-0.014627	-0.485037	1	55	8.965482	13.467291	0.827194	0.570669	0.124968	-0.811499	-0.013742	2	55	-10.583847	-48.608927	3.235886	0.791429	-0.605494	0.046694	-0.069544	3	55	-25.851265	-29.545099	3.200884	0.678512	0.377439	-0.629812	0.022303	4	55	-36.412896	-16.939721	1.278436	0.644001	0.113951	-0.756377	-0.013106	5	55	-13.423462	-41.179767	2.566301	0.648465	-0.591105	-0.471899	-0.086023	-0	55	-84.223495	-21.825434	3.974457	0.427565	0.892137	0.145879	0.000000
0.2009	15	4429	0	55	96.421608	-123.280630	-166.696490	0.869980	-0.086942	-0.014480	-0.485146	1	55	8.991439	13.509822	0.831092	0.570896	0.124886	-0.811352	-0.013747	2	55	-10.543270	-48.553164	3.286498	0.791459	-0.605473	0.046452	-0.069550	3	55	-25.639848	-29.424804	3.221316	0.679290	0.376839	-0.629335	0.022250	4	55	-36.433493	-16.967175	1.273188	0.644076	0.114219	-0.756273	-0.013071	5	55	-13.375607	-41.146161	2.635859	0.648564	-0.591013	-0.471880	-0.086011	-0	55	-84.126587	-21.986801	3.811722	0.427827	0.892117	0.145230	0.000000
0.2108	16	4649	0	55	96.381676	-123.274510	-166.699830	0.869886	-0.087263	-0.014178	-0.485266	1	55	9.008226	13.546315	0.835415	0.571264	0.124721	-0.811118	-0.013758	2	55	-10.534104	-48.502673	3.336227	0.791454	-0.605491	0.046298	-0.069558	3	55	-25.876478	-29.442531	3.340167	0.678869	0.376045	-0.630268	0.022124	4	55	-36.527732	-17.092759	1.373490	0.644393	0.112020	-0.756327	-0.013331	5	55	-13.362478	-41.074016	2.719897	0.648635	-0.590919	-0.471902	-0.086001	-0	55	-84.054077	-21.730961	3.960175	0.426401	0.892488	0.147134	0.000000
0.2208	17	4869	0	55	96.380997	-123.268590	-166.665950	0.869836	-0.087507	-0.014113	-0.485312	1	55	9.021887	13.550488	0.865941	0.571470	0.124448	-0.811015	-0.013786	2	55	-10.500293	-48.515748	3.325998	0.791640	-0.605265	0.046095	-0.069538	3	55	-25.829106	-29.381283	3.382302	0.679354	0.376243	-0.629625	0.022169	4	55	-36.555081	-17.084959	1.442504	0.644435	0.112489	-0.756223	-0.013272	5	55	-13.352334	-41.055242	2.728847	0.648775	-0.590775	-0.471893	-0.085984	-0	55	-84.177628	-21.783895	3.968643	0.426824	0.892434	0.146229	0.000000
0.2308	18	5090	0	55	96.366898	-123.315670	-166.673650	0.869735	-0.087897	-0.013968	-0.485428	1	55	9.065574	13.507481	0.839835	0.571843	0.123852	-0.810842	-0.013850	2	55	-10.451549	-48.516638	3.288008	0.791728	-0.605147	0.046154	-0.069522	3	55	-25.790561	-29.369127	3.386725	0.679867	0.376207	-0.629093	0.022184	4	55	-36.530298	-17.023533	1.448158	0.644780	0.112785	-0.755886	-0.013226	5	55	-13.333746	-41.068293	2.745944	0.648986	-0.590633	-0.471784	-0.085963	-0	55	-84.131493	-21.592995	4.112213	0.426118	0.892507	0.147831	0.000000
0.2408	19	5310	0	55	96.370529	-123.320630	-166.667880	0.869656	-0.088039	-0.013887	-0.485546	1	55	9.047255	13.485014	0.856078	0.571950	0.123568	-0.810809	-0.013883	2	55	-10.465204	-48.495673	3.290672	0.791744	-0.605128	0.046136	-0.069521	3	55	-25.808617	-29.320631	3.421608	0.680242	0.376247	-0.628662	0.022204	4	55	-36.537769	-16.987463	1.450385	0.644930	0.112967	-0.755731	-0.013199	5	55	-13.363662	-41.048158	2.744090	0.649020	-0.590609	-0.471768	-0.085960	-0	55	-84.248405	-21.553497	3.854385	0.426445	0.892543	0.146667	0.000000
0.2508	20	5531	0	55	96.376892	-123.275370	-166.657420	0.869651	-0.087936	-0.013765	-0.485578	1	55	9.000340	13.515669	0.868434	0.571959	0.123752	-0.810775	-0.013860	2	55	-10.469123	-48.466551	3.315539	0.791731	-0.605153	0.046021	-0.069528	3	55	-25.860213	-29.281919	3.458253	0.680454	0.376400	-0.628340	0.022233	4	55	-36.567630	-16.980397	1.459075	0.644881	0.113346	-0.755717	-0.013154	5	55	-13.381609	-40.999739	2.805854	0.648933	-0.590572	-0.471933	-0.085961	-0	55	-83.985397	-21.246067	3.824432	0.425732	0.892318	0.150069	0.000000
0.2608	21	5751	0	55	96.350601	-123.281910	-166.639510	0.869597	-0.088132	-0.013591	-0.485643	1	55	9.017294	13.520034	0.866571	0.572196	0.123612	-0.810629	-0.013871	2	55	-10.400810	-48.439609	3.323139	0.791764	-0.605104	0.046114	-0.069518	3	55	-25.695984	-29.402896	3.117032	0.681415	0.375402	-0.627899	0.022131	4	55	-36.543471	-16.949274	1.510015	0.645063	0.113583	-0.755527	-0.013119	5	55	-13.357318	-40.961405	2.817048	0.649048	-0.590413	-0.471978	-0.085944	-0	55	-84.103836	-21.588627	3.820999	0.425850	0.892456	0.148907	0.000000
0.2708	22	5971	0	55	96.331284	-123.277860	-166.642290	0.869568	-0.088143	-0.013417	-0.485697	1	55	9.008471	13.539280	0.867348	0.572283	0.123742	-0.810548	-0.013853	2	55	-10.365952	-48.428388	3.302068	0.791768	-0.605093	0.046194	-0.069514	3	55	-25.645541	-29.039978	3.384026	0.682695	0.375671	-0.626342	0.022217	4	55	-36.485951	-16.810882	1.535033	0.645366	0.113947	-0.755214	-0.013066	5	55	-13.335626	-40.931158	2.834971	0.649070	-0.590290	-0.472103	-0.085934	-0	55	-83.964630	-21.639080	2.761124	0.428064	0.891896	0.145886	0.000000
0.2808	23	6192	0	55	96.353935	-123.218090	-166.652500	0.869718	-0.087485	-0.013529	-0.485545	1	55	8.976804	13.571822	0.877844	0.571839	0.124380	-0.810765	-0.013786	2	55	-10.361632	-48.419141	3.220093	0.791765	-0.605127	0.045768	-0.069533	3	55	-25.769758	-29.138572	3.463618	0.681321	0.376604	-0.627275	0.022294	4	55	-36.505638	-16.761836	1.486739	0.644922	0.114772	-0.755470	-0.012978	5	55	-13.341160	-40.898178	2.802833	0.648684	-0.590283	-0.472639	-0.085952	-0	55	-83.964966	-20.983362	3.457443	0.426444	0.892486	0.147017	0.000000
0.2908	24	6412	0	55	96.380249	-123.227070	-166.651660	0.869799	-0.087220	-0.013708	-0.485442	1	55	8.979957	13.561281	0.880183	0.571603	0.124722	-0.810879	-0.013749	2	55	-10.333498	-48.445119	3.127778	0.791870	-0.604998	0.045677	-0.069521	3	55	-25.727664	-29.130356	3.409354	0.681408	0.376864	-0.627024	0.022334	4	55	-36.511939	-16.786490	1.444124	0.644611	0.115221	-0.755667	-0.012932	5	55	-13.322413	-40.902604	2.744759	0.648582	-0.590180	-0.472907	-0.085949	-0	55	-84.017868	-21.109909	3.238556	0.427713	0.892314	0.144349	0.000000
0.3008	25	6632	0	55	96.431763	-123.270050	-166.634460	0.869820	-0.087192	-0.013941	-0.485403	1	55	8.967311	13.503195	0.856857	0.571494	0.124900	-0.810929	-0.013730	2	55	-10.321535	-48.488785	3.073348	0.792016	-0.604808	0.045698	-0.069498	3	55	-25.733304	-29.175014	3.360270	0.681447	0.376991	-0.626904	0.022353	4	55	-36.486773	-16.826762	1.393876	0.644510	0.115386	-0.755729	-0.012914	5	55	-13.319040	-40.921051	2.697505	0.648620	-0.590076	-0.472987	-0.085940	-0	55	-84.050438	-20.789972	3.270920	0.426840	0.892677	0.144693	0.000000
0.3107	26	6852	0	55	96.474327	-123.300160	-166.615200	0.869846	-0.087057	-0.014151	-0.485375	1	55	8.957892	13.456890	0.837511	0.571329	0.125091	-0.811017	-0.013711	2	55	-10.307510	-48.499177	3.050810	0.792079	-0.604728	0.045680	-0.069489	3	55	-25.733146	-29.197901	3.321655	0.681436	0.377093	-0.626854	0.022366	4	55	-36.466694	-16.857253	1.353577	0.644344	0.115571	-0.755842	-0.012897	5	55	-13.304059	-40.953395	2.650843	0.648642	-0.589929	-0.473143	-0.085928	-0	55	-83.969223	-20.666798	3.168289	0.427064	0.892463	0.145351	0.000000
0.3208	27	7073	0	55	96.472855	-123.320050	-166.614880	0.869853	-0.087009	-0.014161	-0.485371	1	55	8.954307	13.478984	0.822909	0.571334	0.125526	-0.810946	-0.013657	2	55	-10.295486	-48.472647	3.068622	0.792049	-0.604769	0.045650	-0.069495	3	55	-25.746558	-29.217416	3.312352	0.681439	0.377144	-0.626820	0.022374	4	55	-36.429112	-16.813021	1.328528	0.644347	0.115856	-0.755797	-0.012862	5	55	-13.280337	-40.927696	2.663376	0.648630	-0.589799	-0.473322	-0.085919	-0	55	-83.989388	-20.516291	3.219238	0.426749	0.892534	0.145835	0.000000
0.3307	28	7293	0	55	96.481232	-123.252120	-166.612230	0.870043	-0.086262	-0.014303	-0.485159	1	55	8.920173	13.575530	0.865985	0.570830	0.126805	-0.811105	-0.013512	2	55	-10.279993	-48.391379	3.109374	0.791939	-0.604953	0.045042	-0.069538	3	55	-25.746829	-29.149872	3.290508	0.681158	0.377779	-0.626739	0.022451	4	55	-36.413349	-16.776981	1.297106	0.643770	0.116653	-0.756167	-0.012781	5	55	-13.253097	-40.854568	2.652909	0.648203	-0.589767	-0.473944	-0.085937	-0	55	-83.965866	-20.444292	3.180054	0.427540	0.892232	0.145368	0.000000
0.3407	29	7513	0	55	96.481400	-123.276170	-166.624330	0.870088	-0.086217	-0.014328	-0.485086	1	55	8.923850	13.596438	0.847951	0.570859	0.127360	-0.810998	-0.013443	2	55	-10.232612	-48.385642	3.106588	0.791983	-0.604909	0.044853	-0.069540	3	55	-25.691410	-29.125365	3.262222	0.681237	0.377810	-0.626634	0.022458	4	55	-36.359563	-16.737031	1.298325	0.643758	0.117060	-0.756115	-0.012731	5	55	-13.212648	-40.866684	2.576584	0.648242	-0.589589	-0.474115	-0.085922	-0	55	-84.020416	-20.338686	3.099686	0.427768	0.891970	0.146301	0.000000
0.3507	30	7733	0	55	96.494812	-123.264730	-166.603910	0.870210	-0.085849	-0.014556	-0.484925	1	55	8.940737	13.618784	0.879720	0.570589	0.127830	-0.811115	-0.013392	2	55	-10.200292	-48.345648	3.092756	0.792019	-0.604899	0.044342	-0.069556	3	55	-25.626128	-29.089873	3.226512	0.681054	0.378090	-0.626664	0.022490	4	55	-36.320636	-16.657948	1.301708	0.643482	0.117678	-0.756256	-0.012664	5	55	-13.177350	-40.839487	2.547367	0.648067	-0.589501	-0.474463	-0.085924	-0	55	-83.996704	-20.135262	3.295563	0.427274	0.891919	0.148043	0.000000
0.3607	31	7954	0	55	96.515312	-123.255130	-166.617340	0.870305	-0.085520	-0.014703	-0.484808	1	55	8.912500	13.628319	0.882512	0.570341	0.128228	-0.811228	-0.013349	2	55	-10.207520	-48.335549	3.072618	0.792038	-0.604909	0.043829	-0.069576	3	55	-25.601765	-29.080628	3.185911	0.680853	0.378351	-0.626724	0.022519	4	55	-36.321490	-16.600130	1.267465	0.643255	0.118241	-0.756362	-0.012601	5	55	-13.159824	-40.828990	2.532457	0.647905	-0.589444	-0.474754	-0.085928	-0	55	-84.050850	-20.497171	3.381424	0.428074	0.891982	0.145332	0.000000
0.3707	32	8174	0	55	96.509644	-123.234100	-166.629180	0.870361	-0.085200	-0.014762	-0.484762	1	55	8.892138	13.701531	0.877874	0.570244	0.128762	-0.811212	-0.013286	2	55	-10.197823	-48.304561	3.062159	0.792013	-0.604970	0.043397	-0.069598	3	55	-25.586297	-29.057358	3.150475	0.680678	0.378486	-0.626831	0.022531	4	55	-36.349914	-16.597307	1.253910	0.642942	0.118604	-0.756572	-0.012566	5	55	-13.156623	-40.786739	2.527809	0.647699	-0.589470	-0.475001	-0.085939	-0	55	-83.993698	-20.410208	3.352371	0.428269	0.891867	0.145459	0.000000
0.3807	33	8394	0	55	96.466988	-123.311230	-166.637420	0.870147	-0.085970	-0.014460	-0.485021	1	55	8.908706	13.695289	0.819944	0.570998	0.128230	-0.810765	-0.013333	2	55	-10.187318	-48.282150	3.119897	0.792003	-0.604953	0.043836	-0.069581	3	55	-25.591666	-29.068822	3.228064	0.681071	0.377794	-0.626826	0.022450	4	55	-36.315701	-16.590025	1.304994	0.643592	0.118083	-0.756100	-0.012610	5	55	-13.150470	-40.789596	2.550215	0.648141	-0.589382	-0.474512	-0.085912	-0	55	-83.975723	-20.282162	3.316269	0.427274	0.892194	0.146381	0.000000
0.3907	34	8615	0	55	96.478325	-123.316050	-166.617740	0.870154	-0.085912	-0.014578	-0.485013	1	55	8.867255	13.727187	0.783846	0.570971	0.128640	-0.810720	-0.013283	2	55	-10.182162	-48.264888	3.142480	0.792018	-0.604953	0.043555	-0.069590	3	55	-25.590570	-29.062448	3.232887	0.680968	0.377820	-0.626922	0.022449	4	55	-36.309632	-16.599853	1.302280	0.643500	0.118230	-0.756155	-0.012595	5	55	-13.137316	-40.802616	2.541979	0.648173	-0.589371	-0.474483	-0.085909	-0	55	-83.931038	-20.177816	3.279373	0.427097	0.892264	0.146471	0.000000
0.4007	35	8835	0	55	96.482681	-123.298260	-166.616550	0.870237	-0.085626	-0.014716	-0.484912	1	55	8.866392	13.762722	0.805079	0.570782	0.128891	-0.810814	-0.013257	2	55	-10.148262	-48.253244	3.112532	0.792029	-0.604969	0.043086	-0.069609	3	55	-25.590168	-29.045095	3.239211	0.680740	0.378081	-0.627011	0.022477	4	55	-36.323671	-16.564669	1.286655	0.643231	0.118717	-0.756309	-0.012543	5	55	-13.123960	-40.811032	2.490798	0.648049	-0.589356	-0.474669	-0.085914	-0	55	-83.864410	-20.102093	3.248612	0.427257	0.892240	0.146150	0.000000
0.4107	36	9056	0	55	96.479408	-123.251860	-166.651920	0.870330	-0.085247	-0.014668	-0.484812	1	55	8.842137	13.824877	0.823214	0.570611	0.129347	-0.810863	-0.013205	2	55	-10.132371	-48.204265	3.115123	0.791888	-0.605181	0.042634	-0.069650	3	55	-25.587072	-29.018274	3.237042	0.680614	0.378303	-0.627013	0.022503	4	55	-36.350238	-16.535667	1.263338	0.642948	0.119249	-0.756467	-0.012486	5	55	-13.125285	-40.793368	2.469037	0.647794	-0.589405	-0.474954	-0.085930	-0	55	-83.764389	-20.015419	3.245056	0.427290	0.892224	0.146150	0.000000
0.4207	37	9276	0	55	96.455399	-123.222520	-166.710830	0.870302	-0.085259	-0.014369	-0.484869	1	55	8.834100	13.855114	0.802417	0.570817	0.129245	-0.810734	-0.013212	2	55	-10.164485	-48.133774	3.172582	0.791653	-0.605492	0.042528	-0.069690	3	55	-25.619638	-28.962668	3.251966	0.680811	0.378180	-0.626873	0.022494	4	55	-36.365692	-16.493618	1.296713	0.643070	0.119369	-0.756344	-0.012468	5	55	-13.147664	-40.771545	2.470555	0.647717	-0.589443	-0.475010	-0.085936	-0	55	-83.630692	-19.930117	3.208847	0.426900	0.892306	0.146788	0.000000
0.4307	38	9496	0	55	96.464142	-123.314330	-166.712970	0.870152	-0.085875	-0.014357	-0.485030	1	55	8.864934	13.780868	0.747341	0.571249	0.128478	-0.810550	-0.013296	2	55	-10.171336	-48.164626	3.170041	0.791707	-0.605407	0.042766	-0.069671	3	55	-25.602547	-29.046099	3.244622	0.681018	0.377644	-0.626974	0.022427	4	55	-36.367453	-16.553173	1.309265	0.643397	0.119028	-0.756120	-0.012500	5	55	-13.142305	-40.836329	2.451014	0.648121	-0.589391	-0.474528	-0.085913	-0	55	-83.039024	-19.442064	3.236694	0.424782	0.892819	0.149784	0.000000
0.4407	39	9717	0	55	96.506454	-123.339680	-166.666720	0.870167	-0.085918	-0.014622	-0.484988	1	55	8.857362	13.752377	0.750589	0.571128	0.128449	-0.810640	-0.013303	2	55	-10.143034	-48.183066	3.159480	0.791822	-0.605281	0.042423	-0.069669	3	55	-25.607528	-29.134010	3.222303	0.680790	0.377723	-0.627174	0.022429	4	55	-36.388774	-16.645771	1.306262	0.643182	0.119057	-0.756298	-0.012503	5	55	-13.125696	-40.866942	2.490788	0.648226	-0.589332	-0.474458	-0.085904	-0	55	-83.196808	-19.573082	3.178375	0.425246	0.893400	0.144922	0.000000
0.4507	40	9937	0	55	96.454384	-123.390620	-166.701170	0.870001	-0.086435	-0.014268	-0.485206	1	55	8.866491	13.774722	0.706811	0.571605	0.128214	-0.810340	-0.013320	2	55	-10.101883	-48.201700	3.137773	0.791810	-0.605281	0.042653	-0.069661	3	55	-25.614486	-29.140796	3.268501	0.681143	0.377367	-0.627006	0.022393	4	55	-36.378393	-16.658829	1.329844	0.643602	0.118769	-0.755985	-0.012526	5	55	-13.119490	-40.853995	2.522286	0.648456	-0.589327	-0.474152	-0.085893	-0	55	-83.287277	-19.668608	3.052017	0.425533	0.893520	0.143334	0.000000
0.4606	41	10157	0	55	96.442627	-123.329230	-166.692500	0.870036	-0.086203	-0.014130	-0.485186	1	55	8.832725	13.865041	0.737676	0.571510	0.128807	-0.810315	-0.013249	2	55	-10.091239	-48.150648	3.155015	0.791692	-0.605458	0.042267	-0.069695	3	55	-25.643572	-29.078583	3.328342	0.681144	0.377626	-0.626847	0.022429	4	55	-36.391748	-16.630699	1.360804	0.643481	0.119100	-0.756037	-0.012489	5	55	-13.129677	-40.800636	2.568964	0.648265	-0.589354	-0.474379	-0.085904	-0	55	-83.373764	-19.669186	3.154862	0.425213	0.893205	0.146215	0.000000
