# AudioTime[s]	MeasId	WavId	Sensor 1 Id	Sensor 1 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 3 Id	Sensor 3 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 4 Id	Sensor 4 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 5 Id	Sensor 5 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 6 Id	Sensor 6 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 7 Id	Sensor 7 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 8 Id	Sensor 8 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz
0.1495	10	3296	0	55	18.181751	1.399169	-151.065830	0.999704	0.008285	0.016372	-0.015988	1	55	5.774600	12.836453	-0.672894	0.623544	0.061917	-0.779076	-0.020018	2	55	5.936187	-8.974745	2.647360	0.793342	-0.477532	-0.371202	-0.069143	3	55	-10.913900	1.159639	-0.221432	0.844086	0.402353	-0.352718	0.034941	4	55	-20.997951	7.898688	-1.088709	0.507633	0.259634	-0.821521	0.001738	5	55	-3.216272	-6.082270	0.784985	0.630248	-0.401220	-0.660957	-0.070325	-0	119	nan	nan	nan	nan	nan	nan	nan
0.1595	11	3517	0	55	18.250195	1.422027	-150.972290	0.999692	0.008570	0.016571	-0.016368	1	55	5.828443	12.786310	-0.690152	0.623709	0.061613	-0.778966	-0.020050	2	55	5.875988	-9.011687	2.630578	0.793456	-0.478151	-0.370153	-0.069179	3	55	-10.873862	1.165649	-0.294523	0.843833	0.402082	-0.353638	0.034877	4	55	-21.016366	7.920410	-1.018227	0.507499	0.257211	-0.822366	0.001423	5	55	-3.282959	-6.149337	0.758306	0.630428	-0.401616	-0.660542	-0.070357	-0	119	nan	nan	nan	nan	nan	nan	nan
0.1695	12	3737	0	55	18.321852	1.431014	-150.877810	0.999680	0.008623	0.016970	-0.016638	1	55	5.835096	12.805628	-0.642602	0.623964	0.061833	-0.778745	-0.020016	2	55	5.970710	-9.111513	2.746941	0.793840	-0.478412	-0.368992	-0.069169	3	55	-11.016985	1.166038	-0.146586	0.843802	0.400707	-0.355289	0.034657	4	55	-20.942179	7.906442	-0.998114	0.507626	0.254031	-0.823276	0.001017	5	55	-3.217405	-6.086146	0.801197	0.630662	-0.400578	-0.660960	-0.070249	-0	119	nan	nan	nan	nan	nan	nan	nan
0.1795	13	3958	0	55	18.546133	1.536633	-150.647340	0.999657	0.010048	0.016645	-0.017529	1	55	5.753211	12.779063	-0.641334	0.623381	0.061139	-0.779265	-0.020116	2	55	5.859999	-9.302722	2.862865	0.793779	-0.479488	-0.367709	-0.069251	3	55	-10.983887	1.116714	-0.219729	0.843146	0.400285	-0.357327	0.034536	4	55	-20.960823	7.811664	-0.996496	0.506428	0.249350	-0.825442	0.000391	5	55	-3.347856	-6.302344	0.848574	0.630329	-0.402177	-0.660289	-0.070414	-0	119	nan	nan	nan	nan	nan	nan	nan
0.1895	14	4178	0	55	18.656410	1.562265	-150.470810	0.999642	0.010687	0.016825	-0.017856	1	55	5.751409	12.820564	-0.673028	0.623231	0.061178	-0.779382	-0.020116	2	55	5.875075	-9.209452	2.963914	0.793636	-0.480145	-0.367150	-0.069309	3	55	-10.840381	1.101830	-0.236534	0.842916	0.400723	-0.357376	0.034586	4	55	-20.897475	7.807969	-0.826198	0.506203	0.245794	-0.826646	-0.000069	5	55	-3.299667	-6.281079	0.973903	0.630419	-0.401954	-0.660341	-0.070389	-0	119	nan	nan	nan	nan	nan	nan	nan
0.1995	15	4398	0	55	18.738697	1.564672	-150.394200	0.999625	0.010830	0.017254	-0.018318	1	55	5.784442	12.845068	-0.669041	0.623669	0.060739	-0.779064	-0.020156	2	55	5.838090	-9.141701	2.746784	0.793607	-0.480663	-0.366527	-0.069348	3	55	-10.913252	1.275427	-0.157469	0.843482	0.399941	-0.356923	0.034510	4	55	-20.840067	7.843075	-0.848791	0.507086	0.242872	-0.826969	-0.000424	5	55	-3.278239	-6.375368	1.054780	0.630873	-0.402277	-0.659709	-0.070405	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2094	16	4618	0	55	18.826374	1.629655	-150.290100	0.999594	0.011754	0.017624	-0.019045	1	55	5.778230	12.803945	-0.605773	0.623526	0.060153	-0.779223	-0.020231	2	55	5.714425	-9.197771	2.706774	0.793416	-0.481356	-0.366018	-0.069411	3	55	-10.993552	1.273825	-0.180227	0.843168	0.399467	-0.358204	0.034410	4	55	-20.795203	7.679686	-0.867437	0.507298	0.240272	-0.827598	-0.000751	5	55	-3.331983	-6.160453	0.842116	0.630517	-0.402045	-0.660192	-0.070395	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2195	17	4839	0	55	18.927189	1.680318	-150.093320	0.999566	0.012704	0.017971	-0.019571	1	55	5.829037	12.792005	-0.576574	0.623394	0.060123	-0.779330	-0.020238	2	55	5.773854	-9.086736	2.835577	0.793177	-0.481923	-0.365779	-0.069470	3	55	-10.853413	1.291926	-0.169866	0.842972	0.398635	-0.359602	0.034263	4	55	-20.755846	7.651917	-0.842485	0.507348	0.240228	-0.827580	-0.000756	5	55	-3.349085	-6.207113	0.911485	0.630493	-0.402304	-0.660054	-0.070420	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2294	18	5059	0	55	18.953577	1.708541	-149.957470	0.999540	0.013307	0.018722	-0.019793	1	55	5.845155	12.906686	-0.572633	0.623499	0.060603	-0.779211	-0.020177	2	55	5.801518	-9.025456	2.718052	0.793045	-0.482575	-0.365195	-0.069526	3	55	-10.902916	1.357108	-0.093296	0.842794	0.396737	-0.362140	0.033951	4	55	-20.654838	7.731688	-0.733829	0.508241	0.241951	-0.826529	-0.000517	5	55	-3.358898	-6.120571	0.993124	0.630385	-0.401849	-0.660439	-0.070380	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2394	19	5279	0	55	19.172689	1.804282	-149.658130	0.999507	0.014791	0.018577	-0.020529	1	55	5.790705	12.848154	-0.538081	0.622869	0.059903	-0.779766	-0.020279	2	55	5.673844	-9.143844	2.674515	0.792889	-0.483439	-0.364375	-0.069598	3	55	-10.953932	1.324178	-0.077499	0.842276	0.394823	-0.365453	0.033610	4	55	-20.695883	7.602729	-0.566178	0.508012	0.242070	-0.826635	-0.000506	5	55	-3.405205	-6.219657	1.113877	0.630254	-0.402514	-0.660151	-0.070448	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2494	20	5499	0	55	19.321949	1.840105	-149.535140	0.999480	0.015743	0.018778	-0.020964	1	55	5.825925	12.850946	-0.586648	0.622907	0.059358	-0.779776	-0.020344	2	55	5.755564	-9.114530	2.804642	0.792772	-0.483963	-0.363926	-0.069644	3	55	-10.942535	1.378236	-0.103030	0.842202	0.392776	-0.367851	0.033285	4	55	-20.777569	7.746107	-0.696156	0.508372	0.242223	-0.826369	-0.000479	5	55	-3.378983	-6.179900	0.990123	0.630301	-0.402296	-0.660241	-0.070426	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2594	21	5720	0	55	19.462824	1.840882	-149.296040	0.999449	0.016413	0.018949	-0.021725	1	55	5.854686	12.854321	-0.586320	0.623242	0.058228	-0.779589	-0.020470	2	55	5.718584	-9.140398	2.733387	0.792838	-0.484701	-0.362788	-0.069691	3	55	-10.791148	1.336920	-0.115666	0.841891	0.391491	-0.369948	0.033060	4	55	-20.678617	7.736704	-0.616384	0.509217	0.240163	-0.826450	-0.000724	5	55	-3.389597	-6.232414	1.119223	0.630607	-0.402572	-0.659779	-0.070442	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2694	22	5940	0	55	19.483995	1.901682	-149.134260	0.999407	0.017568	0.019597	-0.022191	1	55	5.920228	12.802741	-0.529860	0.623280	0.057813	-0.779589	-0.020519	2	55	5.671196	-9.037133	2.806593	0.792376	-0.485305	-0.362975	-0.069769	3	55	-10.711294	1.372265	-0.247959	0.841370	0.390540	-0.372148	0.032872	4	55	-20.697744	7.942215	-0.625227	0.509510	0.240814	-0.826080	-0.000635	5	55	-3.418592	-6.052875	1.014675	0.630360	-0.402335	-0.660162	-0.070428	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2794	23	6161	0	55	19.595417	1.990394	-148.835240	0.999365	0.019097	0.019838	-0.022602	1	55	5.834662	12.761161	-0.550862	0.622707	0.057523	-0.780066	-0.020569	2	55	5.538784	-9.018620	2.610159	0.792037	-0.486015	-0.362753	-0.069844	3	55	-10.749423	1.372602	-0.193587	0.840831	0.389279	-0.374701	0.032634	4	55	-20.884657	8.093363	-0.554647	0.509045	0.243344	-0.825626	-0.000321	5	55	-3.570719	-6.051253	0.961095	0.629817	-0.403335	-0.660057	-0.070542	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2894	24	6381	0	55	19.691551	2.048449	-148.610730	0.999330	0.020211	0.020182	-0.022903	1	55	5.778463	12.917282	-0.587830	0.622767	0.057383	-0.780029	-0.020585	2	55	5.620928	-9.040945	2.704377	0.791924	-0.485991	-0.363028	-0.069851	3	55	-10.626024	1.469699	-0.207104	0.840873	0.388215	-0.375722	0.032473	4	55	-20.775143	7.985697	-0.535064	0.509324	0.245290	-0.824877	-0.000066	5	55	-3.427617	-6.172425	1.112904	0.630290	-0.402707	-0.659997	-0.070466	-0	119	nan	nan	nan	nan	nan	nan	nan
0.2994	25	6602	0	55	19.839163	2.082759	-148.380460	0.999300	0.021198	0.020228	-0.023277	1	55	5.756643	12.835763	-0.601304	0.622759	0.056210	-0.780117	-0.020726	2	55	5.631959	-9.077238	2.486129	0.791963	-0.486017	-0.362909	-0.069850	3	55	-10.687796	1.407172	-0.167259	0.840508	0.387568	-0.377215	0.032345	4	55	-20.830421	8.083313	-0.535474	0.509370	0.247728	-0.824119	0.000247	5	55	-3.444693	-6.240663	1.059662	0.630428	-0.403183	-0.659571	-0.070507	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3094	26	6822	0	55	19.919922	2.158209	-148.134960	0.999248	0.022899	0.020368	-0.023749	1	55	5.800652	12.727501	-0.566554	0.622453	0.054916	-0.780449	-0.020889	2	55	5.601657	-9.232239	2.730021	0.791893	-0.486058	-0.363006	-0.069858	3	55	-10.771984	1.460496	-0.196374	0.840266	0.386858	-0.378493	0.032216	4	55	-20.936435	8.086096	-0.541039	0.508619	0.250536	-0.823734	0.000591	5	55	-3.510771	-6.118073	1.049316	0.629977	-0.403419	-0.659853	-0.070544	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3194	27	7042	0	55	19.977943	2.221913	-147.946790	0.999220	0.023678	0.020726	-0.023875	1	55	5.762134	12.735064	-0.585251	0.622670	0.054255	-0.780320	-0.020962	2	55	5.662969	-9.318159	3.000131	0.791872	-0.485970	-0.363171	-0.069854	3	55	-10.766133	1.511373	-0.152158	0.840309	0.386427	-0.378842	0.032153	4	55	-20.853521	8.060479	-0.402725	0.509224	0.253335	-0.822503	0.000963	5	55	-3.573493	-6.182274	0.996809	0.630233	-0.403887	-0.659318	-0.070581	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3293	28	7262	0	55	19.988920	2.301245	-147.746610	0.999178	0.024956	0.021122	-0.023979	1	55	5.684436	12.848578	-0.655548	0.622536	0.054151	-0.780434	-0.020979	2	55	5.599982	-9.261211	2.889780	0.791423	-0.486325	-0.363663	-0.069913	3	55	-10.759113	1.531632	-0.112057	0.839981	0.386337	-0.379662	0.032114	4	55	-20.960715	8.251666	-0.368813	0.508977	0.256119	-0.821793	0.001315	5	55	-3.601404	-6.103126	1.003399	0.630019	-0.403701	-0.659637	-0.070570	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3394	29	7483	0	55	20.022358	2.322657	-147.557480	0.999140	0.025866	0.021457	-0.024282	1	55	5.663152	12.847118	-0.593541	0.622654	0.053810	-0.780362	-0.021016	2	55	5.608249	-9.240539	2.790936	0.791209	-0.486683	-0.363641	-0.069954	3	55	-10.628637	1.485447	-0.168541	0.839594	0.386547	-0.380306	0.032116	4	55	-20.833983	8.218846	-0.396618	0.508948	0.256063	-0.821829	0.001307	5	55	-3.605935	-6.313813	1.114358	0.630470	-0.404707	-0.658580	-0.070651	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3493	30	7703	0	55	20.047646	2.363905	-147.389330	0.999110	0.026478	0.021864	-0.024516	1	55	5.702361	12.797977	-0.539772	0.623107	0.053129	-0.780045	-0.021085	2	55	5.537248	-9.149687	2.532295	0.790917	-0.487406	-0.363293	-0.070027	3	55	-10.679875	1.609813	-0.072976	0.839893	0.384934	-0.381299	0.031892	4	55	-20.876253	8.386127	-0.347953	0.508847	0.257112	-0.821563	0.001440	5	55	-3.619652	-6.108373	1.019583	0.630481	-0.404220	-0.658874	-0.070604	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3593	31	7923	0	55	20.155531	2.445409	-147.168900	0.999064	0.028072	0.021828	-0.024603	1	55	5.717653	12.706151	-0.557328	0.622578	0.052849	-0.780485	-0.021134	2	55	5.495163	-9.264215	2.607596	0.790624	-0.487935	-0.363208	-0.070086	3	55	-10.768625	1.608825	-0.006713	0.839449	0.384116	-0.383111	0.031732	4	55	-20.805117	8.403874	-0.309693	0.508074	0.257154	-0.822028	0.001428	5	55	-3.624591	-6.262497	1.022115	0.630365	-0.404917	-0.658549	-0.070675	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3693	32	8143	0	55	20.213621	2.530766	-147.016720	0.999022	0.029099	0.022049	-0.024936	1	55	5.668570	12.701142	-0.575294	0.622448	0.052800	-0.780592	-0.021143	2	55	5.423997	-9.400624	2.628964	0.790471	-0.488505	-0.362767	-0.070138	3	55	-10.762228	1.628796	-0.067193	0.839302	0.383825	-0.383727	0.031676	4	55	-20.923357	8.536959	-0.299684	0.507576	0.256670	-0.822487	0.001355	5	55	-3.754249	-6.258904	0.964914	0.630135	-0.405496	-0.658406	-0.070738	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3793	33	8364	0	55	20.285070	2.625604	-146.871220	0.998975	0.030323	0.022230	-0.025181	1	55	5.549201	12.731168	-0.638157	0.621767	0.053090	-0.781115	-0.021127	2	55	5.390755	-9.367888	2.542881	0.789874	-0.488914	-0.363501	-0.070211	3	55	-10.760772	1.599908	-0.081155	0.838910	0.383960	-0.384449	0.031667	4	55	-20.904329	8.550464	-0.225079	0.506968	0.255733	-0.823154	0.001222	5	55	-3.752357	-6.335953	1.003605	0.630212	-0.405828	-0.658125	-0.070767	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3893	34	8584	0	55	20.359888	2.652300	-146.724090	0.998957	0.030518	0.022366	-0.025570	1	55	5.633626	12.635863	-0.472234	0.622323	0.052133	-0.780734	-0.021226	2	55	5.426241	-9.340342	2.554267	0.789714	-0.488783	-0.364024	-0.070214	3	55	-10.607316	1.540488	-0.091755	0.838850	0.384265	-0.384273	0.031709	4	55	-20.886164	8.690478	-0.103665	0.507015	0.253888	-0.823696	0.000986	5	55	-3.795223	-6.285568	0.969221	0.630590	-0.406194	-0.657534	-0.070789	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3993	35	8804	0	55	20.347544	2.673896	-146.650420	0.998940	0.030605	0.022734	-0.025811	1	55	5.641100	12.754492	-0.539941	0.622933	0.051916	-0.780262	-0.021235	2	55	5.457348	-9.332622	2.630253	0.789789	-0.488357	-0.364438	-0.070179	3	55	-10.604806	1.610362	-0.096055	0.839081	0.383575	-0.384466	0.031621	4	55	-20.918965	9.018628	-0.068015	0.507052	0.251397	-0.824437	0.000667	5	55	-3.902653	-6.141795	0.925501	0.630766	-0.406605	-0.657108	-0.070823	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4093	36	9024	0	55	20.460436	2.766129	-146.604720	0.998910	0.031435	0.022677	-0.026017	1	55	5.578780	12.637235	-0.539478	0.622711	0.051338	-0.780475	-0.021311	2	55	5.393297	-9.305367	2.350490	0.789506	-0.488328	-0.365087	-0.070198	3	55	-10.676412	1.531447	-0.139543	0.838721	0.383384	-0.385444	0.031564	4	55	-20.961054	9.134378	-0.095456	0.505912	0.246608	-0.826582	0.000029	5	55	-3.891176	-6.264465	0.958916	0.631015	-0.406718	-0.656798	-0.070825	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4193	37	9245	0	55	20.486765	2.822610	-146.542820	0.998876	0.032112	0.022981	-0.026226	1	55	5.544750	12.610184	-0.452566	0.622585	0.050653	-0.780618	-0.021396	2	55	5.517578	-9.486115	2.633624	0.789681	-0.488082	-0.365044	-0.070168	3	55	-10.608953	1.608633	-0.160742	0.838855	0.382954	-0.385585	0.031509	4	55	-20.989311	9.396908	-0.035870	0.504111	0.240439	-0.829494	-0.000798	5	55	-3.870811	-6.256734	0.996984	0.630960	-0.406555	-0.656954	-0.070812	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4293	38	9465	0	55	20.509706	2.857201	-146.435930	0.998848	0.032721	0.023201	-0.026332	1	55	5.619932	12.601929	-0.373293	0.622604	0.050191	-0.780631	-0.021451	2	55	5.524563	-9.338655	2.492418	0.789173	-0.488688	-0.365315	-0.070248	3	55	-10.554291	1.565389	-0.175304	0.838480	0.383364	-0.385989	0.031543	4	55	-21.009168	9.726447	0.042620	0.501109	0.232359	-0.833604	-0.001892	5	55	-3.951374	-6.219934	0.893420	0.630612	-0.406955	-0.657035	-0.070861	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4393	39	9686	0	55	20.567768	2.891214	-146.419070	0.998830	0.032904	0.023287	-0.026707	1	55	5.498435	12.623677	-0.511909	0.622544	0.048831	-0.780761	-0.021616	2	55	5.469084	-9.407787	2.432320	0.789166	-0.489580	-0.364122	-0.070312	3	55	-10.619191	1.708773	-0.144633	0.838842	0.382213	-0.386357	0.031395	4	55	-21.110707	9.982157	0.196148	0.497471	0.221596	-0.838694	-0.003336	5	55	-3.911291	-6.276756	0.932658	0.631049	-0.407236	-0.656439	-0.070874	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4493	40	9906	0	55	20.617329	2.954696	-146.384780	0.998800	0.033504	0.023495	-0.026904	1	55	5.519920	12.674402	-0.417216	0.622617	0.048093	-0.780746	-0.021702	2	55	5.395981	-9.517881	2.408564	0.788939	-0.490339	-0.363579	-0.070382	3	55	-10.485720	1.634737	-0.207481	0.838498	0.382994	-0.386323	0.031488	4	55	-21.286580	10.223257	0.191007	0.493199	0.209341	-0.844338	-0.004974	5	55	-3.913596	-6.366391	0.967491	0.631006	-0.407407	-0.656373	-0.070891	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4593	41	10127	0	55	20.733702	2.985483	-146.344090	0.998778	0.033853	0.023370	-0.027404	1	55	5.551694	12.560161	-0.354906	0.622620	0.046782	-0.780819	-0.021858	2	55	5.355685	-9.626055	2.391075	0.788861	-0.490972	-0.362882	-0.070432	3	55	-10.680492	1.662736	-0.093786	0.838507	0.381954	-0.387344	0.031330	4	55	-21.366619	10.512202	0.190358	0.490633	0.195186	-0.849197	-0.006808	5	55	-3.965605	-6.400202	0.918143	0.631020	-0.407778	-0.656126	-0.070926	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4693	42	10347	0	55	20.821192	3.048964	-146.321180	0.998757	0.034146	0.023388	-0.027763	1	55	5.544537	12.513684	-0.443190	0.622465	0.046106	-0.780980	-0.021944	2	55	5.316287	-9.711869	2.418556	0.788729	-0.491784	-0.362056	-0.070498	3	55	-10.656570	1.710611	-0.077140	0.838574	0.381930	-0.387223	0.031331	4	55	-21.376592	10.754659	0.356480	0.489361	0.178960	-0.853476	-0.008866	5	55	-4.049840	-6.455891	0.906655	0.631097	-0.408677	-0.655482	-0.071009	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4792	43	10567	0	55	20.853622	3.108252	-146.340790	0.998733	0.034534	0.023549	-0.028027	1	55	5.447647	12.549577	-0.430396	0.621873	0.045829	-0.781467	-0.021993	2	55	5.266337	-9.741933	2.430652	0.788315	-0.492499	-0.361972	-0.070579	3	55	-10.489461	1.653831	-0.263633	0.838124	0.383169	-0.386960	0.031486	4	55	-21.486134	10.995406	0.353184	0.488554	0.158818	-0.857883	-0.011388	5	55	-4.094480	-6.396905	0.836239	0.630852	-0.408933	-0.655555	-0.071042	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4892	44	10787	0	55	20.910419	3.147032	-146.284350	0.998716	0.034846	0.023654	-0.028147	1	55	5.489865	12.577653	-0.281793	0.621492	0.045971	-0.781761	-0.021987	2	55	5.205541	-9.788877	2.531517	0.787864	-0.493019	-0.362230	-0.070650	3	55	-10.554180	1.697762	-0.165716	0.838251	0.382642	-0.387211	0.031415	4	55	-21.481920	11.166315	0.461619	0.489525	0.134123	-0.861492	-0.014418	5	55	-4.123037	-6.341226	0.914007	0.630670	-0.408879	-0.655764	-0.071043	-0	119	nan	nan	nan	nan	nan	nan	nan
