AudioTime[s]	MeasId	WavId	Sensor 1 Id	Sensor 1 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 3 Id	Sensor 3 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 4 Id	Sensor 4 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 5 Id	Sensor 5 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 6 Id	Sensor 6 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 7 Id	Sensor 7 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 8 Id	Sensor 8 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 9 Id	Sensor 9 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 10 Id	Sensor 10 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 11 Id	Sensor 11 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 12 Id	Sensor 12 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz
0.3323	131	7327	0	55	62.403362	32.833019	-142.376680	0.998853	0.037532	-0.007326	-0.028817	2	55	-66.943756	-63.566231	0.720230	0.786506	0.379082	-0.487550	0.000000	3	55	-70.423363	-54.625076	16.219986	0.782783	0.516904	-0.346498	0.000000	4	55	-84.610001	-43.747005	1.584122	0.780363	0.429894	-0.454120	0.000000	5	55	-66.666756	-0.553173	0.427353	0.642251	0.537396	0.546552	0.000000	6	55	-98.879730	-2.351574	-1.690857	0.789043	0.349176	0.505457	0.000000	7	55	-81.962280	-21.873343	36.572990	0.913354	0.370846	0.168102	0.000000	8	55	-90.431870	-9.056631	-0.816818	0.805911	0.547729	0.224726	0.000000	9	119								10	55	-76.270737	-5.251564	1.374405	0.696173	-0.097097	-0.711277	0.000000	11	55	-72.454399	-34.369347	1.033264	0.613895	-0.044833	0.788114	0.000000
0.3348	132	7383	0	55	62.393391	32.830883	-142.378690	0.998855	0.037498	-0.007288	-0.028804	2	55	-66.939217	-63.556488	0.733521	0.786486	0.379073	-0.487589	0.000000	3	55	-70.414070	-54.621300	16.223251	0.782755	0.516922	-0.346534	0.000000	4	55	-84.596481	-43.743626	1.583389	0.780328	0.429916	-0.454159	0.000000	5	55	-66.673897	-0.556849	0.434250	0.642238	0.537394	0.546570	0.000000	6	55	-98.883240	-2.360348	-1.689316	0.789026	0.349123	0.505520	0.000000	7	55	-81.958908	-21.883236	36.571724	0.913369	0.370805	0.168111	0.000000	8	55	-90.427017	-9.067509	-0.812027	0.805927	0.547692	0.224757	0.000000	9	119								10	55	-76.271408	-5.246651	1.363876	0.696178	-0.097113	-0.711270	0.000000	11	55	-72.463165	-34.363911	1.024399	0.613878	-0.044829	0.788127	0.000000
0.3373	133	7438	0	55	62.417324	32.846588	-142.376220	0.998849	0.037637	-0.007357	-0.028802	2	55	-66.957123	-63.575718	0.749573	0.786567	0.378995	-0.487520	0.000000	3	55	-70.436371	-54.633141	16.242508	0.782852	0.516816	-0.346474	0.000000	4	55	-84.617661	-43.760735	1.590912	0.780416	0.429839	-0.454082	0.000000	5	55	-66.686813	-0.556654	0.432571	0.642259	0.537440	0.546499	0.000000	6	55	-98.908813	-2.382731	-1.673523	0.789047	0.349037	0.505547	0.000000	7	55	-81.963516	-21.888432	36.591072	0.913416	0.370712	0.168061	0.000000	8	55	-90.438248	-9.076761	-0.792984	0.805980	0.547644	0.224684	0.000000	9	119								10	55	-76.289085	-5.256155	1.365280	0.696204	-0.097151	-0.711240	0.000000	11	55	-72.484573	-34.381577	1.030640	0.613821	-0.044780	0.788174	0.000000
0.3398	134	7493	0	55	62.410229	32.835300	-142.366580	0.998853	0.037517	-0.007324	-0.028829	2	55	-66.940262	-63.557232	0.726395	0.786481	0.379107	-0.487571	0.000000	3	55	-70.411896	-54.622711	16.224365	0.782739	0.516953	-0.346524	0.000000	4	55	-84.602066	-43.748436	1.566452	0.780332	0.429946	-0.454123	0.000000	5	55	-66.678879	-0.547079	0.418640	0.642212	0.537369	0.546624	0.000000	6	55	-98.901901	-2.348078	-1.694931	0.788988	0.349176	0.505543	0.000000	7	55	-81.969429	-21.870977	36.565140	0.913324	0.370919	0.168103	0.000000	8	55	-90.434807	-9.064590	-0.811142	0.805907	0.547736	0.224721	0.000000	9	119								10	55	-76.276047	-5.245863	1.351639	0.696183	-0.097111	-0.711266	0.000000	11	55	-72.466881	-34.362194	1.024063	0.613881	-0.044892	0.788121	0.000000
0.3423	135	7548	0	55	62.404137	32.841312	-142.349400	0.998849	0.037641	-0.007291	-0.028801	2	55	-66.943886	-63.566032	0.724258	0.786525	0.378998	-0.487586	0.000000	3	55	-70.418655	-54.626984	16.214752	0.782809	0.516829	-0.346550	0.000000	4	55	-84.604111	-43.759773	1.550888	0.780392	0.429849	-0.454113	0.000000	5	55	-66.662903	-0.564890	0.414139	0.642354	0.537309	0.546517	0.000000	6	55	-98.877365	-2.367964	-1.710678	0.789109	0.349036	0.505452	0.000000	7	55	-81.956909	-21.867075	36.551529	0.913393	0.370780	0.168034	0.000000	8	55	-90.427490	-9.068533	-0.837936	0.805985	0.547648	0.224654	0.000000	9	119								10	55	-76.268883	-5.270809	1.336578	0.696134	-0.097117	-0.711313	0.000000	11	55	-72.464386	-34.380161	1.018631	0.613907	-0.044749	0.788109	0.000000
0.3448	136	7603	0	55	62.396835	32.841503	-142.348530	0.998850	0.037631	-0.007261	-0.028787	2	55	-66.936607	-63.562538	0.728134	0.786506	0.378996	-0.487617	0.000000	3	55	-70.410507	-54.624470	16.222336	0.782796	0.516826	-0.346586	0.000000	4	55	-84.590622	-43.759472	1.560211	0.780372	0.429852	-0.454144	0.000000	5	55	-66.667831	-0.568808	0.419556	0.642352	0.537306	0.546522	0.000000	6	55	-98.870651	-2.367870	-1.711716	0.789116	0.349029	0.505445	0.000000	7	55	-81.956764	-21.881197	36.552261	0.913421	0.370698	0.168066	0.000000	8	55	-90.424606	-9.072237	-0.835495	0.805990	0.547634	0.224672	0.000000	9	119								10	55	-76.271385	-5.268803	1.335312	0.696143	-0.097125	-0.711302	0.000000	11	55	-72.465576	-34.376076	1.023376	0.613905	-0.044744	0.788111	0.000000
0.3473	137	7658	0	55	62.420422	32.855213	-142.349010	0.998846	0.037747	-0.007326	-0.028786	2	55	-66.967659	-63.573555	0.745758	0.786591	0.378926	-0.487534	0.000000	3	55	-70.428070	-54.637646	16.242676	0.782878	0.516736	-0.346534	0.000000	4	55	-84.609680	-43.775509	1.568436	0.780447	0.429786	-0.454078	0.000000	5	55	-66.683243	-0.573322	0.427963	0.642373	0.537340	0.546463	0.000000	6	55	-98.899467	-2.382879	-1.699539	0.789114	0.348972	0.505487	0.000000	7	55	-81.957451	-21.890636	36.575211	0.913476	0.370589	0.168002	0.000000	8	55	-90.442169	-9.076519	-0.821091	0.806017	0.547610	0.224634	0.000000	9	119								10	55	-76.294731	-5.272810	1.320465	0.696189	-0.097123	-0.711258	0.000000	11	55	-72.472359	-34.388130	1.011627	0.613887	-0.044675	0.788129	0.000000
0.3498	138	7713	0	55	62.410435	32.848675	-142.336870	0.998848	0.037701	-0.007285	-0.028785	2	55	-66.951454	-63.555801	0.728119	0.786529	0.378978	-0.487594	0.000000	3	55	-70.407379	-54.625206	16.226532	0.782807	0.516802	-0.346597	0.000000	4	55	-84.601097	-43.764679	1.545502	0.780410	0.429819	-0.454110	0.000000	5	55	-66.672569	-0.571232	0.413193	0.642374	0.537308	0.546494	0.000000	6	55	-98.890602	-2.342609	-1.723663	0.789082	0.349131	0.505428	0.000000	7	55	-81.954636	-21.876801	36.557602	0.913444	0.370698	0.167939	0.000000	8	55	-90.436005	-9.064533	-0.842239	0.805987	0.547657	0.224624	0.000000	9	119								10	55	-76.277634	-5.254906	1.302979	0.696142	-0.097154	-0.711300	0.000000	11	55	-72.454628	-34.372757	1.007340	0.613940	-0.044712	0.788086	0.000000
0.3523	139	7768	0	55	62.407482	32.849308	-142.326140	0.998843	0.037829	-0.007280	-0.028775	2	55	-66.949554	-63.553173	0.736450	0.786568	0.378906	-0.487588	0.000000	3	55	-70.412781	-54.624596	16.228165	0.782884	0.516689	-0.346591	0.000000	4	55	-84.610573	-43.771244	1.557266	0.780492	0.429683	-0.454097	0.000000	5	55	-66.662338	-0.581684	0.416962	0.642488	0.537253	0.546414	0.000000	6	55	-98.876678	-2.349493	-1.725418	0.789162	0.349021	0.505378	0.000000	7	55	-81.943321	-21.869389	36.550926	0.913506	0.370564	0.167898	0.000000	8	55	-90.431824	-9.066025	-0.857513	0.806062	0.547563	0.224586	0.000000	9	119								10	55	-76.274551	-5.265947	1.292603	0.696119	-0.097161	-0.711322	0.000000	11	55	-72.453262	-34.383621	1.012283	0.613946	-0.044601	0.788087	0.000000
0.3548	140	7823	0	55	62.402981	32.846561	-142.330260	0.998844	0.037804	-0.007260	-0.028781	2	55	-66.943588	-63.547043	0.753433	0.786552	0.378919	-0.487602	0.000000	3	55	-70.403938	-54.621838	16.245316	0.782867	0.516706	-0.346605	0.000000	4	55	-84.599731	-43.770061	1.576477	0.780475	0.429698	-0.454112	0.000000	5	55	-66.662659	-0.582151	0.424347	0.642480	0.537239	0.546437	0.000000	6	55	-98.882645	-2.357935	-1.720810	0.789145	0.348969	0.505442	0.000000	7	55	-81.941071	-21.870491	36.553680	0.913499	0.370575	0.167912	0.000000	8	55	-90.430618	-9.070593	-0.851379	0.806060	0.547551	0.224622	0.000000	9	119								10	55	-76.277596	-5.263695	1.302979	0.696135	-0.097138	-0.711309	0.000000	11	55	-72.453476	-34.379280	1.024185	0.613941	-0.044633	0.788089	0.000000
0.3573	141	7878	0	55	62.424255	32.857258	-142.328320	0.998840	0.037904	-0.007329	-0.028782	2	55	-66.969261	-63.556774	0.761642	0.786631	0.378864	-0.487517	0.000000	3	55	-70.429893	-54.625626	16.261536	0.782944	0.516626	-0.346550	0.000000	4	55	-84.625557	-43.778111	1.587021	0.780554	0.429639	-0.454033	0.000000	5	55	-66.671883	-0.575293	0.421753	0.642479	0.537292	0.546386	0.000000	6	55	-98.910370	-2.369125	-1.712540	0.789130	0.348921	0.505497	0.000000	7	55	-81.945740	-21.871944	36.570267	0.913524	0.370527	0.167879	0.000000	8	55	-90.444260	-9.074064	-0.836975	0.806085	0.547531	0.224583	0.000000	9	119								10	55	-76.292213	-5.267322	1.301895	0.696164	-0.097176	-0.711275	0.000000	11	55	-72.461845	-34.387245	1.028137	0.613915	-0.044561	0.788113	0.000000
0.3598	142	7933	0	55	62.423363	32.850460	-142.326770	0.998843	0.037803	-0.007321	-0.028820	2	55	-66.955475	-63.544792	0.752121	0.786561	0.378976	-0.487544	0.000000	3	55	-70.415787	-54.621696	16.253433	0.782864	0.516737	-0.346563	0.000000	4	55	-84.620056	-43.776604	1.575485	0.780503	0.429730	-0.454035	0.000000	5	55	-66.670837	-0.576960	0.419937	0.642428	0.537263	0.546475	0.000000	6	55	-98.910728	-2.352913	-1.717560	0.789078	0.349002	0.505523	0.000000	7	55	-81.953239	-21.862171	36.558899	0.913444	0.370700	0.167934	0.000000	8	55	-90.443893	-9.070152	-0.837967	0.806025	0.547602	0.224622	0.000000	9	119								10	55	-76.279083	-5.249243	1.302979	0.696133	-0.097168	-0.711307	0.000000	11	55	-72.447853	-34.373421	1.041443	0.613951	-0.044683	0.788078	0.000000
0.3623	143	7988	0	55	62.420273	32.852276	-142.320310	0.998841	0.037901	-0.007306	-0.028770	2	55	-66.967674	-63.549774	0.758759	0.786613	0.378843	-0.487564	0.000000	3	55	-70.425240	-54.614944	16.256760	0.782918	0.516622	-0.346614	0.000000	4	55	-84.624588	-43.775696	1.572464	0.780550	0.429629	-0.454049	0.000000	5	55	-66.662445	-0.583828	0.415619	0.642529	0.537261	0.546359	0.000000	6	55	-98.895050	-2.358511	-1.722931	0.789163	0.348931	0.505439	0.000000	7	55	-81.948494	-21.851044	36.559036	0.913497	0.370596	0.167876	0.000000	8	55	-90.423767	-9.069161	-0.846191	0.806110	0.547515	0.224531	0.000000	9	119								10	55	-76.275879	-5.253067	1.296249	0.696105	-0.097231	-0.711326	0.000000	11	55	-72.451477	-34.383034	1.042831	0.613959	-0.044542	0.788081	0.000000
0.3648	144	8043	0	55	62.417030	32.850246	-142.316590	0.998841	0.037893	-0.007298	-0.028762	2	55	-66.962326	-63.545990	0.761948	0.786603	0.378845	-0.487578	0.000000	3	55	-70.420837	-54.611359	16.259979	0.782911	0.516616	-0.346637	0.000000	4	55	-84.622650	-43.771370	1.578507	0.780550	0.429610	-0.454068	0.000000	5	55	-66.666389	-0.583429	0.418198	0.642517	0.537263	0.546369	0.000000	6	55	-98.890923	-2.355125	-1.720428	0.789158	0.348933	0.505446	0.000000	7	55	-81.946686	-21.851803	36.554512	0.913502	0.370586	0.167872	0.000000	8	55	-90.425873	-9.085287	-0.840179	0.806142	0.547447	0.224581	0.000000	9	119								10	55	-76.280624	-5.250217	1.306351	0.696129	-0.097223	-0.711303	0.000000	11	55	-72.457115	-34.377769	1.049927	0.613936	-0.044548	0.788098	0.000000
0.3673	145	8098	0	55	62.434132	32.858898	-142.312850	0.998837	0.037993	-0.007353	-0.028774	2	55	-66.972702	-63.559189	0.778946	0.786662	0.378795	-0.487522	0.000000	3	55	-70.434853	-54.619175	16.273483	0.782983	0.516547	-0.346579	0.000000	4	55	-84.640434	-43.781197	1.584747	0.780619	0.429563	-0.453993	0.000000	5	55	-66.672798	-0.581825	0.425751	0.642534	0.537300	0.546314	0.000000	6	55	-98.914932	-2.362534	-1.719650	0.789143	0.348893	0.505497	0.000000	7	55	-81.949547	-21.849754	36.565498	0.913518	0.370559	0.167840	0.000000	8	55	-90.435104	-9.101681	-0.823883	0.806206	0.547360	0.224565	0.000000	9	119								10	55	-76.291046	-5.248995	1.290451	0.696154	-0.097252	-0.711275	0.000000	11	55	-72.465668	-34.390030	1.036072	0.613902	-0.044539	0.788125	0.000000
0.3698	146	8153	0	55	62.437035	32.852139	-142.312880	0.998840	0.037872	-0.007372	-0.028815	2	55	-66.948517	-63.543186	0.777832	0.786559	0.378952	-0.487567	0.000000	3	55	-70.412292	-54.613762	16.275391	0.782878	0.516691	-0.346602	0.000000	4	55	-84.628311	-43.776558	1.579590	0.780546	0.429679	-0.454009	0.000000	5	55	-66.675163	-0.577852	0.428818	0.642457	0.537260	0.546444	0.000000	6	55	-98.918625	-2.337235	-1.723434	0.789056	0.349016	0.505548	0.000000	7	55	-81.956390	-21.845390	36.560997	0.913436	0.370731	0.167909	0.000000	8	55	-90.444313	-9.091505	-0.823242	0.806111	0.547468	0.224644	0.000000	9	119								10	55	-76.285385	-5.240284	1.295181	0.696162	-0.097203	-0.711273	0.000000	11	55	-72.462418	-34.385349	1.039307	0.613895	-0.044660	0.788124	0.000000
0.3722	147	8208	0	55	62.433670	32.851265	-142.306610	0.998839	0.037909	-0.007359	-0.028798	2	55	-66.943878	-63.536045	0.778015	0.786553	0.378929	-0.487593	0.000000	3	55	-70.415779	-54.615978	16.267578	0.782908	0.516638	-0.346614	0.000000	4	55	-84.621849	-43.772449	1.565094	0.780546	0.429679	-0.454009	0.000000	5	55	-66.668762	-0.578423	0.429764	0.642499	0.537247	0.546406	0.000000	6	55	-98.917328	-2.331804	-1.734757	0.789070	0.349024	0.505521	0.000000	7	55	-81.939919	-21.844227	36.559631	0.913480	0.370643	0.167865	0.000000	8	55	-90.418999	-9.091972	-0.821854	0.806165	0.547405	0.224602	0.000000	9	119								10	55	-76.281113	-5.247803	1.291244	0.696141	-0.097208	-0.711293	0.000000	11	55	-72.464096	-34.394325	1.033386	0.613897	-0.044615	0.788124	0.000000
0.3748	148	8264	0	55	62.424446	32.847855	-142.313570	0.998841	0.037862	-0.007325	-0.028794	2	55	-66.929718	-63.532761	0.774323	0.786510	0.378971	-0.487630	0.000000	3	55	-70.408165	-54.612564	16.264191	0.782872	0.516673	-0.346643	0.000000	4	55	-84.616753	-43.765812	1.559036	0.780513	0.429700	-0.454045	0.000000	5	55	-66.664978	-0.575418	0.436234	0.642484	0.537243	0.546428	0.000000	6	55	-98.912804	-2.331232	-1.737427	0.789067	0.349022	0.505526	0.000000	7	55	-81.933411	-21.842674	36.558617	0.913468	0.370684	0.167840	0.000000	8	55	-90.412781	-9.104643	-0.814148	0.806183	0.547365	0.224633	0.000000	9	119								10	55	-76.278557	-5.243504	1.309784	0.696148	-0.097197	-0.711288	0.000000	11	55	-72.465271	-34.387421	1.041580	0.613892	-0.044640	0.788127	0.000000
0.3773	149	8319	0	55	62.441044	32.857952	-142.314210	0.998838	0.037943	-0.007369	-0.028795	2	55	-66.945717	-63.544220	0.781631	0.786564	0.378930	-0.487575	0.000000	3	55	-70.431267	-54.615356	16.281509	0.782930	0.516611	-0.346604	0.000000	4	55	-84.643188	-43.770401	1.576080	0.780577	0.429649	-0.453984	0.000000	5	55	-66.676773	-0.575459	0.425827	0.642488	0.537255	0.546412	0.000000	6	55	-98.931641	-2.346932	-1.725006	0.789077	0.348959	0.505555	0.000000	7	55	-81.940895	-21.851820	36.573692	0.913506	0.370587	0.167844	0.000000	8	55	-90.425293	-9.111433	-0.802979	0.806209	0.547334	0.224616	0.000000	9	119								10	55	-76.293533	-5.248760	1.306229	0.696174	-0.097202	-0.711262	0.000000	11	55	-72.468140	-34.396416	1.029190	0.613884	-0.044595	0.788135	0.000000
0.3798	150	8374	0	55	62.438694	32.856014	-142.308850	0.998839	0.037889	-0.007369	-0.028819	2	55	-66.920708	-63.533409	0.779312	0.786483	0.379037	-0.487621	0.000000	3	55	-70.416054	-54.617378	16.276749	0.782880	0.516684	-0.346607	0.000000	4	55	-84.623863	-43.766960	1.569321	0.780514	0.429728	-0.454017	0.000000	5	55	-66.674477	-0.571875	0.415405	0.642454	0.537210	0.546496	0.000000	6	55	-98.928955	-2.329651	-1.729935	0.789039	0.349051	0.505551	0.000000	7	55	-81.946777	-21.839830	36.563858	0.913441	0.370734	0.167873	0.000000	8	55	-90.432907	-9.099009	-0.812912	0.806144	0.547411	0.224664	0.000000	9	119								10	55	-76.279633	-5.238173	1.305267	0.696149	-0.097188	-0.711288	0.000000	11	55	-72.461761	-34.397099	1.030594	0.613882	-0.044661	0.788134	0.000000
0.3823	151	8429	0	55	62.434849	32.850311	-142.303190	0.998839	0.037882	-0.007361	-0.028842	2	55	-66.916679	-63.535194	0.771881	0.786486	0.379052	-0.487606	0.000000	3	55	-70.425331	-54.614159	16.276077	0.782889	0.516654	-0.346631	0.000000	4	55	-84.626511	-43.771923	1.568741	0.780532	0.429711	-0.454002	0.000000	5	55	-66.670471	-0.570221	0.408615	0.642457	0.537181	0.546521	0.000000	6	55	-98.912498	-2.338711	-1.727982	0.789078	0.348960	0.505553	0.000000	7	55	-81.938293	-21.840864	36.564354	0.913455	0.370693	0.167890	0.000000	8	55	-90.430573	-9.096838	-0.821609	0.806138	0.547410	0.224688	0.000000	9	119								10	55	-76.275642	-5.240675	1.298096	0.696143	-0.097156	-0.711298	0.000000	11	55	-72.460976	-34.405746	1.021423	0.613877	-0.044705	0.788135	0.000000
0.3848	152	8484	0	55	62.432720	32.854687	-142.314300	0.998839	0.037881	-0.007344	-0.028849	2	55	-66.913551	-63.540230	0.778702	0.786477	0.379065	-0.487610	0.000000	3	55	-70.426224	-54.619705	16.271103	0.782881	0.516672	-0.346623	0.000000	4	55	-84.626709	-43.776623	1.565903	0.780523	0.429729	-0.454001	0.000000	5	55	-66.675346	-0.578318	0.419220	0.642461	0.537165	0.546533	0.000000	6	55	-98.912605	-2.347630	-1.713470	0.789077	0.348924	0.505579	0.000000	7	55	-81.938698	-21.856808	36.574860	0.913480	0.370624	0.167906	0.000000	8	55	-90.431213	-9.113417	-0.807159	0.806162	0.547359	0.224725	0.000000	9	119								10	55	-76.283012	-5.245634	1.320511	0.696166	-0.097125	-0.711280	0.000000	11	55	-72.472603	-34.408386	1.034622	0.613848	-0.044726	0.788156	0.000000
0.3873	153	8539	0	55	62.451427	32.864651	-142.318180	0.998835	0.037955	-0.007389	-0.028849	2	55	-66.935211	-63.548756	0.802979	0.786530	0.379014	-0.487565	0.000000	3	55	-70.457001	-54.619553	16.286041	0.782938	0.516613	-0.346582	0.000000	4	55	-84.654953	-43.780418	1.597702	0.780583	0.429670	-0.453953	0.000000	5	55	-66.685669	-0.578783	0.431580	0.642470	0.537204	0.546483	0.000000	6	55	-98.930801	-2.358395	-1.699768	0.789082	0.348899	0.505588	0.000000	7	55	-81.952545	-21.869820	36.592857	0.913525	0.370494	0.167946	0.000000	8	55	-90.446198	-9.126724	-0.789505	0.806204	0.547300	0.224717	0.000000	9	119								10	55	-76.294640	-5.245916	1.317612	0.696183	-0.097174	-0.711257	0.000000	11	55	-72.481277	-34.415215	1.046356	0.613836	-0.044659	0.788169	0.000000
0.3898	154	8594	0	55	62.450871	32.858578	-142.318740	0.998838	0.037882	-0.007376	-0.028868	2	55	-66.919594	-63.538010	0.798492	0.786457	0.379109	-0.487608	0.000000	3	55	-70.430984	-54.616226	16.291306	0.782844	0.516730	-0.346621	0.000000	4	55	-84.647079	-43.776188	1.590973	0.780531	0.429739	-0.453978	0.000000	5	55	-66.685341	-0.571487	0.428345	0.642434	0.537180	0.546548	0.000000	6	55	-98.927628	-2.350853	-1.699478	0.789064	0.348932	0.505594	0.000000	7	55	-81.957497	-21.860905	36.588348	0.913474	0.370617	0.167952	0.000000	8	55	-90.448257	-9.117037	-0.788864	0.806156	0.547366	0.224729	0.000000	9	119								10	55	-76.287628	-5.236279	1.317856	0.696166	-0.097157	-0.711276	0.000000	11	55	-72.473083	-34.403797	1.053055	0.613866	-0.044730	0.788142	0.000000
0.3922	155	8649	0	55	62.449131	32.857956	-142.316070	0.998839	0.037831	-0.007366	-0.028888	2	55	-66.921097	-63.548145	0.787933	0.786452	0.379131	-0.487600	0.000000	3	55	-70.432297	-54.620750	16.284012	0.782821	0.516760	-0.346628	0.000000	4	55	-84.640640	-43.775116	1.583633	0.780493	0.429796	-0.453989	0.000000	5	55	-66.679535	-0.578344	0.435089	0.642431	0.537143	0.546589	0.000000	6	55	-98.917625	-2.361528	-1.699677	0.789076	0.348888	0.505605	0.000000	7	55	-81.943642	-21.872362	36.591255	0.913485	0.370590	0.167956	0.000000	8	55	-90.449890	-9.119974	-0.799042	0.806124	0.547402	0.224755	0.000000	9	119								10	55	-76.283798	-5.250509	1.321671	0.696156	-0.097101	-0.711294	0.000000	11	55	-72.472466	-34.415966	1.047211	0.613872	-0.044766	0.788135	0.000000
0.3947	156	8704	0	55	62.444805	32.857788	-142.324570	0.998840	0.037806	-0.007345	-0.028890	2	55	-66.923248	-63.545387	0.790863	0.786443	0.379132	-0.487613	0.000000	3	55	-70.428970	-54.621021	16.282623	0.782800	0.516782	-0.346642	0.000000	4	55	-84.632248	-43.775040	1.598297	0.780474	0.429811	-0.454007	0.000000	5	55	-66.682938	-0.581245	0.447174	0.642420	0.537132	0.546613	0.000000	6	55	-98.922707	-2.371813	-1.692520	0.789064	0.348840	0.505657	0.000000	7	55	-81.940552	-21.873648	36.595268	0.913479	0.370609	0.167944	0.000000	8	55	-90.447876	-9.125771	-0.789886	0.806125	0.547391	0.224779	0.000000	9	119								10	55	-76.284233	-5.249809	1.326477	0.696158	-0.097095	-0.711292	0.000000	11	55	-72.481087	-34.413891	1.053513	0.613851	-0.044786	0.788151	0.000000
0.3972	157	8759	0	55	62.459484	32.867020	-142.328870	0.998838	0.037864	-0.007373	-0.028885	2	55	-66.947144	-63.550415	0.806656	0.786490	0.379089	-0.487571	0.000000	3	55	-70.453865	-54.620651	16.300308	0.782840	0.516735	-0.346622	0.000000	4	55	-84.655060	-43.778309	1.618011	0.780519	0.429767	-0.453972	0.000000	5	55	-66.691833	-0.587271	0.469879	0.642442	0.537166	0.546554	0.000000	6	55	-98.946350	-2.380047	-1.686630	0.789050	0.348799	0.505707	0.000000	7	55	-81.950844	-21.884983	36.610374	0.913518	0.370506	0.167962	0.000000	8	55	-90.459190	-9.131721	-0.777939	0.806146	0.547370	0.224757	0.000000	9	119								10	55	-76.291206	-5.249977	1.326370	0.696161	-0.097159	-0.711281	0.000000	11	55	-72.488327	-34.422287	1.048767	0.613841	-0.044752	0.788160	0.000000
0.3997	158	8814	0	55	62.459251	32.862404	-142.328030	0.998840	0.037788	-0.007375	-0.028907	2	55	-66.931870	-63.543560	0.801224	0.786425	0.379184	-0.487601	0.000000	3	55	-70.435059	-54.618820	16.301331	0.782765	0.516834	-0.346643	0.000000	4	55	-84.653191	-43.777679	1.610931	0.780488	0.429825	-0.453970	0.000000	5	55	-66.691673	-0.580601	0.468781	0.642397	0.537142	0.546630	0.000000	6	55	-98.946678	-2.370653	-1.689591	0.789010	0.348848	0.505736	0.000000	7	55	-81.960945	-21.869745	36.601006	0.913436	0.370679	0.168022	0.000000	8	55	-90.466972	-9.119389	-0.783340	0.806075	0.547453	0.224808	0.000000	9	119								10	55	-76.285736	-5.244427	1.327484	0.696159	-0.097133	-0.711286	0.000000	11	55	-72.479782	-34.411552	1.052582	0.613867	-0.044834	0.788135	0.000000
0.4022	159	8869	0	55	62.455959	32.863972	-142.320630	0.998841	0.037789	-0.007356	-0.028905	2	55	-66.929649	-63.543686	0.797180	0.786414	0.379175	-0.487627	0.000000	3	55	-70.439034	-54.620098	16.294907	0.782766	0.516814	-0.346671	0.000000	4	55	-84.650230	-43.783348	1.602341	0.780483	0.429818	-0.453985	0.000000	5	55	-66.691795	-0.576347	0.454590	0.642387	0.537152	0.546632	0.000000	6	55	-98.946693	-2.366198	-1.698532	0.789006	0.348867	0.505729	0.000000	7	55	-81.960114	-21.872101	36.599602	0.913448	0.370649	0.168024	0.000000	8	55	-90.443314	-9.124771	-0.787033	0.806107	0.547415	0.224786	0.000000	9	119								10	55	-76.281349	-5.255514	1.322098	0.696138	-0.097119	-0.711308	0.000000	11	55	-72.478584	-34.432480	1.054642	0.613887	-0.044752	0.788125	0.000000
0.4047	160	8924	0	55	62.454208	32.866119	-142.321370	0.998840	0.037799	-0.007348	-0.028898	2	55	-66.922417	-63.547630	0.793289	0.786402	0.379185	-0.487637	0.000000	3	55	-70.440605	-54.621712	16.288864	0.782767	0.516817	-0.346663	0.000000	4	55	-84.645096	-43.786545	1.594940	0.780474	0.429834	-0.453986	0.000000	5	55	-66.696152	-0.579830	0.456390	0.642390	0.537154	0.546627	0.000000	6	55	-98.944122	-2.365213	-1.692566	0.789005	0.348869	0.505729	0.000000	7	55	-81.959938	-21.876410	36.602348	0.913460	0.370617	0.168031	0.000000	8	55	-90.443398	-9.127764	-0.780701	0.806113	0.547401	0.224799	0.000000	9	119								10	55	-76.277946	-5.256821	1.332291	0.696131	-0.097123	-0.711315	0.000000	11	55	-72.494751	-34.431755	1.055649	0.613844	-0.044743	0.788158	0.000000
